law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
Christopher Edward Johnson,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Colleen Doolin Skinner,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Connor Jess Jordan,,,,,TX,Ellis,949-531-2937,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Countess D. Dudley,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
"Crowell & Moring, LLP",,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Crystal Maria Hernandez,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Cynthia Denise Goff Ermatinger,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
David Nicholaus Fowler,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Dennis Ray Cook,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Don Kelly Menzies,,,,,TX,Ellis,,,Personal Injury,,,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
George Alex Unangst,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Gerren Stuart Adderley,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
James Dale Jones,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Journey to Zero Harm,,,,,TX,Ellis,469-644-5541,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Justin Wade Bell,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Kanesia Michelle Mitchell,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Keandra L. Wright,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Kia Shauntrelle Lusk,,,,,TX,Ellis,,,Criminal Defense,,,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
Kirkland & Ellis LLP,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Kristi K. Cockerham,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Kristian Alexandra Denbow,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Krystal La' Shae McCool,,,,,TX,Ellis,,,Civil Litigation,,,Dallas-Fort Worth,3,1,2026-09-13,State Bar of Texas Member Directory
LaJoi Danielle Murray,,,,,TX,Ellis,469-323-2396,,Civil Litigation,,,Dallas-Fort Worth,3,1,2026-09-13,State Bar of Texas Member Directory
"Law Offices of Lewis E. Willis Jr., PC",,,,,TX,Ellis,214-693-7116,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Mindy Lynn Kokoruda Medford,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Nicholas James Roeder,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Obateniola O. Fayiga,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Patricia Yezak Weatherly,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Sandra Lynn Davidson,,,,,TX,Ellis,,,Estate Planning,,,Dallas-Fort Worth,2,1,2026-09-13,State Bar of Texas Member Directory
Sarah M. Holden,,,,,TX,Ellis,,,Employment Law,,,Dallas-Fort Worth,3,1,2026-09-13,State Bar of Texas Member Directory
Scott Christopher Anderson,,,,,TX,Ellis,713-677-1115,,Civil Litigation,,,Dallas-Fort Worth,3,1,2026-09-13,State Bar of Texas Member Directory
Sharron Henderson Archie,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Tela ShaNeal Justice,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Temiloluwa Olaide Fayiga,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
The Delta Companies,,,,,TX,Ellis,,,Personal Injury,,,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
The Mata Firm,https://thematafirm.com/,,,,TX,Ellis,469-285-6724,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Theresa Ann Peel Gase,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Victor Ortiz,,,,,TX,Ellis,,,General,,,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Vohnny B. M. Selph,https://www.scherrlawfirm.com/,,,,TX,Ellis,469-214-1070,,Personal Injury,,,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Carlisle Street Legal Center,,,,Ennis,TX,Ellis,214-502-3395,,Estate Planning,PO Box 1267,75120,Dallas-Fort Worth,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Colvin & Stout, P.C.",,,,Ennis,TX,Ellis,972-875-3822,,Criminal Defense,PO Box 597,75120,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
"Foster Massengill, PLLC",https://www.fostermassengill.com/,,,Ennis,TX,Ellis,972-878-9105,info@fostermassengill.com,Civil Litigation,101 S Dallas St Ste 200,75119,Dallas-Fort Worth,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Joyce W. Lindauer Attorney, PLLC",https://www.joycelindauer.com/,,,Ennis,TX,Ellis,972-503-4033,,Civil Litigation,117 S Dallas St,75119,Dallas-Fort Worth,3,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Benny R Valek,,,,Ennis,TX,Ellis,972-878-1700,,General,PO Box 1424,75120,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Sylvia Cantu,,,,Ennis,TX,Ellis,214-334-4221,,General,PO Box 8195,75120,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
"Schanfish Legal Group, PLLC",,,,Ennis,TX,Ellis,469-881-1420,,Civil Litigation,2805 Sleepy Hollow Rd,75119,Dallas-Fort Worth,3,1,2026-09-13,State Bar of Texas Member Directory
Bridget E. Megna,,,,Ferris,TX,Ellis,972-544-3332,,General,203 W 5th St,75125,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Kenneth Robert Royer,,,,Italy,TX,Ellis,281-896-6368,,Personal Injury,PO Box 5,76651,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
"Blanchard Law, PLLC",,,,Midlothian,TX,Ellis,469-964-4625,,Criminal Defense,3790 Bryson Ln,76065,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Chad West, PLLC",,,,Midlothian,TX,Ellis,214-509-7555,,Personal Injury,PO Box 795,76065,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Crane Law Firm, PLLC",https://www.cranelawfirm.com/,,,Midlothian,TX,Ellis,972-723-1033,,Estate Planning,103 S 4th St,76065,Dallas-Fort Worth,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"DIRECTV, LLC",,,,Midlothian,TX,Ellis,214-517-8252,,Personal Injury,P.O. Box 431,76065,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
"Ellison Hernandez, PLLC",https://ellisonhernandezlaw.com/,,,Midlothian,TX,Ellis,972-532-8922,,Immigration,PO Box 70,76065,Dallas-Fort Worth,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Eric Rishard Bradley,,,,Midlothian,TX,Ellis,,,General,Retired,76065,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
"Hodges Law, PLLC",https://www.hodges.law/,,,Midlothian,TX,Ellis,972-797-9969,,Personal Injury,323 S 9th St,76065,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Jay Vecchio Attorney at Law,,,,Midlothian,TX,Ellis,817-307-1112,,Personal Injury,417 E Avenue F,76065,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
Kelli Elam Ward,,,,Midlothian,TX,Ellis,,,General,P.O. Box 1740,76065,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Kent F. Traylor,,,,Midlothian,TX,Ellis,214-334-4843,,Criminal Defense,PO Box 460,76065,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Greg D. Lundberg, PLLC",https://lundberg-law.com/,,,Midlothian,TX,Ellis,972-775-3500,,Criminal Defense,501 N 8th St,76065,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Juliana Morris,,,,Midlothian,TX,Ellis,817-415-0999,,Criminal Defense,661 E Main St Ste 200 PMB 136,76065,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Vernon L. Witherspoon,http://witherspoonlaw.net/,,,Midlothian,TX,Ellis,972-254-3148,,Criminal Defense,717 W Main St,76065,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Offices of Bryan R. Farrar,,,,Midlothian,TX,Ellis,214-444-3459,,General,7460 Shiloh Rd,76065,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
"McCarty-Larson, PLLC",https://www.mccartylarson.com/,,,Midlothian,TX,Ellis,972-775-2100,,General,300 N 8th St Ste 200,76065,Dallas-Fort Worth,4,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Michelle Barbara McGuire,,,,Midlothian,TX,Ellis,,,Criminal Defense,300 N. 8th Street #200,76065,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
"Newland Legal, P.L.L.C.",,,,Midlothian,TX,Ellis,303-948-1489,,Criminal Defense,PO Box 1413,76065,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Nichole Michelle Melton-Mitchell,,,,Midlothian,TX,Ellis,,,General,PO Box 417,76065,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
"One Prime Property, Attorney At Law",,,,Midlothian,TX,Ellis,214-502-0000,,Estate Planning,3550 Gifco Road,76065,Dallas-Fort Worth,2,1,2026-09-13,State Bar of Texas Member Directory
"The Law Office of Randal A. Riddle, PLLC.",,,,Midlothian,TX,Ellis,469-570-5247,,General,PO Box 366,76065,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Vicki Kathleen McCarthy,https://vickimccarthy.com/,,,Midlothian,TX,Ellis,972-296-9971,vmccar1106@aol.com,Personal Injury,114 S 5th St,76065,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Kathleen Ann Hanshaw Kedigh,,,,Oak Leaf,TX,Ellis,,,Personal Injury,905 Indian Trail,75154,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
Terry Kazan Ray,,,,Oak Leaf,TX,Ellis,972-489-1879,,Criminal Defense,2000 Willow Bend Drive,75154,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
David Michael Sarnacki,,,,Ovilla,TX,Ellis,,,General,7020 Cherry Ct,75154,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
James Lawrence Turner,,,,Ovilla,TX,Ellis,972-979-4657,,General,303 Willow Creek Ln,75154,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Christopher C. Carter,,,,Ovilla,TX,Ellis,951-768-3528,,Estate Planning,319 Covington Lane,75154,Dallas-Fort Worth,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Yates Lary Legal Center,,,,Ovilla,TX,Ellis,972-217-1187,,Estate Planning,489 Johnson Ln Ste 250,75154,Dallas-Fort Worth,2,1,2026-09-13,State Bar of Texas Member Directory
Janet Marie Marusak,,,,Palmer,TX,Ellis,,,Estate Planning,PO Box 464,75152,Dallas-Fort Worth,2,1,2026-09-13,State Bar of Texas Member Directory
"Miller Mentzer Walker, P.C.",https://www.milmen.com/,,,Palmer,TX,Ellis,972-845-2222,,Civil Litigation,PO Box 130,75152,Dallas-Fort Worth,3,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Andrew F. Baka,,,,Red Oak,TX,Ellis,,,Bankruptcy,PO Box 1075,75154,Dallas-Fort Worth,2,1,2026-09-13,State Bar of Texas Member Directory
Dolores Esparza Attorney at Law,,,,Red Oak,TX,Ellis,972-754-4694,,Criminal Defense,PO Box 56,75154,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
"JAMES P. MOON, P.C.",,,,Red Oak,TX,Ellis,469-820-9509,,Real Estate,555 Fm 2377,75154,Dallas-Fort Worth,2,1,2026-09-13,State Bar of Texas Member Directory
PHR Consulting,,,,Red Oak,TX,Ellis,817-320-0681,,Criminal Defense,P.O. Box 06957,75154,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
Pittman Family Law,https://www.pittmanfamilylaw.com/,,,Red Oak,TX,Ellis,817-706-8924,,General,PO Box 579,75154,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Aguilar Law Office PLLC,,,,Waxahachie,TX,Ellis,903-609-3862,,Criminal Defense,201 E Main St Ste 103 Ste 101A,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
"Alice A. Waters, Attorney",,,,Waxahachie,TX,Ellis,214-240-3953,,General,PO Box 40,75168,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Bishop Law,https://www.defensewithakick.com/,,,Waxahachie,TX,Ellis,972-923-1900,bishoplaw12@hotmail.com,Criminal Defense,113 E Franklin St,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Brooke J. Daves, Attorney at Law, PLLC",,,,Waxahachie,TX,Ellis,214-552-9394,,Real Estate,PO Box 2599,75168,Dallas-Fort Worth,2,1,2026-09-13,State Bar of Texas Member Directory; Justia
Bruce E. Strange,,,,Waxahachie,TX,Ellis,214-692-1522,,General,124 Springfield Ln,75165,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
"Butz Law Firm, PLLC",https://www.butzlawfirm.com/,,,Waxahachie,TX,Ellis,469-379-2668,michael.butz@butzlawfirm.com,Criminal Defense,301 S Rogers St Ste 202,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
C. Delton Rogers,,,,Waxahachie,TX,Ellis,,,General,PO Box 1061,75168,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Calla Beach Ross,https://elliscountyfamilylawyer.com/,,,Waxahachie,TX,Ellis,972-938-8750,,General,114 Park Place Blvd Ste 203,75165,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Cantey Hanger LLP,https://canteyhanger.com/,,,Waxahachie,TX,Ellis,214-978-4131,,Personal Injury,"1332 W. Highway 287 Bypass, Suite 200",75165,Dallas-Fort Worth,5,5,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Chad Anthony Hughes,https://elliscountycriminaldefense.com/,,,Waxahachie,TX,Ellis,972-938-8343,,Criminal Defense,108 W. Main St.,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Clay Barrow Hinds,https://clayhinds.com/,,,Waxahachie,TX,Ellis,972-938-2288,,Criminal Defense,804 Ferris Ave,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Dan D. Cox, Attorney at Law",,,,Waxahachie,TX,Ellis,972-937-0001,,Criminal Defense,222 Lakeshore Dr,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
Daniel L. Barnes Attorney at Law,,,,Waxahachie,TX,Ellis,817-300-2175,,Criminal Defense,306 W 6th St,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
David W Smith II PLLC,https://www.davidwsmithlaw.com/,,,Waxahachie,TX,Ellis,214-886-5131,,Estate Planning,215 W 2nd St,75165,Dallas-Fort Worth,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Emily Hindman Law, PLLC",https://www.hindmanfamilylaw.com/,,,Waxahachie,TX,Ellis,469-901-2592,lauren@hindmanfamilylaw.com,Criminal Defense,107 Kaufman St,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Floyd Conway Williams,,,,Waxahachie,TX,Ellis,214-552-4105,,Criminal Defense,206 Morene Ave,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
"George Randle Earle, Attorney",,,,Waxahachie,TX,Ellis,214-704-1556,,Estate Planning,7820 Loyalty Lane,75167,Dallas-Fort Worth,2,1,2026-09-13,State Bar of Texas Member Directory
Gloria R. Ortiz,,,,Waxahachie,TX,Ellis,214-402-2779,,Personal Injury,PO Box 882,75168,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
"Graf Law, P.C.",,,,Waxahachie,TX,Ellis,972-750-4908,,General,209 E Main St,75165,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Griffith and Associates,https://www.elliscountycriminaldefense.com/,,,Waxahachie,TX,Ellis,972-938-8343,,Criminal Defense,108 W Main St,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Hardesty Law Office, PLLC",https://hardestylawoffice.com/,,,Waxahachie,TX,Ellis,469-336-5227,,Estate Planning,209 W Main St Ste 101,75165,Dallas-Fort Worth,2,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Heff Law, PLLC",https://heff.law/,,,Waxahachie,TX,Ellis,214-432-3529,jake@heff.law,Criminal Defense,114 S Rogers St Ste 303,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
James Jefferson Bullock,,,,Waxahachie,TX,Ellis,,,General,109 S Jackson Street,75165,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
"Jenkins & Jenkins, P.C.",https://stephendaniel.com/,,,Waxahachie,TX,Ellis,972-938-2529,,Personal Injury,516 W Main St Ste B,75165,Dallas-Fort Worth,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
John Mallios & Associates,https://www.mallioslaw.com/,,,Waxahachie,TX,Ellis,972-938-1529,mallioslaw@gmail.com,General,114 N Rogers St,75165,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; Justia
John Martin Perkins,https://www.jmp3law.com/,,,Waxahachie,TX,Ellis,469-765-6516,jmp3law@live.com,Criminal Defense,114 S Rogers St Ste 301,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Juanita Edgecomb,,,,Waxahachie,TX,Ellis,972-845-7131,,Criminal Defense,306 Sixth Street,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
Kevin D. Chester,,,,Waxahachie,TX,Ellis,972-923-5154,,General,216 W Franklin St,75165,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
Lauren Maree Picha,,,,Waxahachie,TX,Ellis,,,Criminal Defense,404 clopton lake road,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Cindy L. Buckner,,,,Waxahachie,TX,Ellis,214-741-7800,,Criminal Defense,306 W. 6th Street,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Guy I. Wade, III, PLLC",https://www.giwpllc.com/,,,Waxahachie,TX,Ellis,214-468-8141,,Personal Injury,PO Box 211,75168,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of J. Damon Fehler,,,,Waxahachie,TX,Ellis,972-938-9400,,Criminal Defense,306 W 6th St,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Janet Traylor,,,,Waxahachie,TX,Ellis,214-903-7654,,Criminal Defense,215 W Franklin St Ste 300,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Kathy J. Sayles, PLLC",https://www.sayleslegal.net/,,,Waxahachie,TX,Ellis,469-550-2022,officemailbox@sayleslegal.net,General,114 S Rogers St Ste 305,75165,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Office of Kenneth R. Moore, PLLC",https://www.moorelawtx.com/,,,Waxahachie,TX,Ellis,972-645-0249,,General,112 E Main St,75165,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Paul T. Vincent,,,,Waxahachie,TX,Ellis,469-323-9305,,Criminal Defense,125 Cardiff Lane,75167,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Phillip Gilbert, PLLC",https://phillipgilbert.com/,,,Waxahachie,TX,Ellis,972-330-2775,admin@phillipgilbert.com,Civil Litigation,209 E Main St Ste 101,75165,Dallas-Fort Worth,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Stephen Van Winkle,,,,Waxahachie,TX,Ellis,512-921-2181,,Civil Litigation,108 University Ave,75165,Dallas-Fort Worth,3,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Susan M. Hayslip,,,,Waxahachie,TX,Ellis,972-742-4419,,Estate Planning,316 Brookbend Dr,75165,Dallas-Fort Worth,2,1,2026-09-13,State Bar of Texas Member Directory
"Law Offices of Brett L. Bigham, PLLC",http://bighamlaw.com/,,,Waxahachie,TX,Ellis,972-938-9303,brett@bighamlaw.com,Personal Injury,PO Box B,75168,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Offices of Morgan Taylor,,,,Waxahachie,TX,Ellis,972-268-4378,,Criminal Defense,300 W 1st St,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Loucks Law P.L.L.C.,https://www.louckslaw.com/,,,Waxahachie,TX,Ellis,972-937-5002,,Estate Planning,407 W Main St,75165,Dallas-Fort Worth,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Mark D. Griffith & Associates; Attorneys,https://elliscountycriminaldefense.com/,,,Waxahachie,TX,Ellis,972-938-8343,,Criminal Defense,108 W Main St,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Martinez & Flemins, PLLC",https://www.martinez-flemins.com/,,,Waxahachie,TX,Ellis,972-937-4477,,Criminal Defense,132 Sapphire Ln,75165,Dallas-Fort Worth,5,2,2026-09-13,State Bar of Texas Member Directory; manual verified search
"McDonnell Coates, LLP",https://www.simplifiedlegal.com/,,,Waxahachie,TX,Ellis,972-923-2881,,Civil Litigation,215 W 2nd St,75165,Dallas-Fort Worth,3,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
McGuire Law Office,https://mcguire.law/,,,Waxahachie,TX,Ellis,972-937-2340,,Criminal Defense,109 E Franklin St,75165,Dallas-Fort Worth,5,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Michael Scott Navarro,,,,Waxahachie,TX,Ellis,214-552-6169,,General,125 Vivian Dr.,75165,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
"Natalie Reed Plummer Law, PLLC",https://www.nataliereedlaw.com/index.html,,,Waxahachie,TX,Ellis,214-342-2550,,Criminal Defense,791 N Highway 77 Ste 501C PMB 332,75165,Dallas-Fort Worth,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"P. Michael Armstrong, Attorney at Law",,,,Waxahachie,TX,Ellis,972-938-2484,,General,PO Box 400,75168,Dallas-Fort Worth,4,1,2026-09-13,State Bar of Texas Member Directory
