law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
Glenn William Devino,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Hannah Brooke Fawcett,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Iliana Sepulveda,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Isabel Trevino,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Isabela Maria Pena-Gonzalez,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Jaime Cantu,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Jennifer Denise Garza-Smith,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
John David de la Garza,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
John Timothy Wilson,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Jorge Villagomez,,,,,TX,Hidalgo,,,Criminal Defense,,,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Jose Antonio Perez,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Jose I. Cardenas,,,,,TX,Hidalgo,956-330-6763,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Jose Olivarez,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Juan Christian Beltran,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Juan Jose Becerra,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Juan Pablo Muro,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Juan R. Guajardo,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Juan Ramon Partida,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Kanishka Bhagia,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Kevin D. Pagan,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Kevin Lee Yarley,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Laiza Andrea Palma,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Laurel Theresa McLeaish,,,,,TX,Hidalgo,,,Employment Law,,,McAllen-Edinburg-Mission,3,1,2026-09-13,State Bar of Texas Member Directory
Lauren M. Esparza,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Anna M. De Leon,,,,,TX,Hidalgo,956-683-8384,,Personal Injury,,,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Linda Reyna Yanez,,,,,TX,Hidalgo,956-451-1011,,Criminal Defense,,,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
"Lozano Legal, PLLC",,,,,TX,Hidalgo,,,Criminal Defense,,,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Luciana Estefania Hampilos,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Marcos Garcia Law PLLC,,,,,TX,Hidalgo,956-363-4527,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Mariel Juliana Gamboa,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Martin Isac Garza,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Martin L. Perez,,,,,TX,Hidalgo,956-778-1343,,Criminal Defense,,,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Michael Allen Lawrence,,,,,TX,Hidalgo,,,Personal Injury,,,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Michelle Vianney Beltran,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Mona Nicolette Gonzalez,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Nancy Benet,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Nathan Riley Creger,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Nicholas Manuel Socias,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Noe Andres Gonzalez,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Nuriddin Kalam,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Omar Rene Gutierrez,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
PETA Foundation,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Paola Limon,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Paul Garcia & Associates,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Polet Garza,,,,,TX,Hidalgo,,,Immigration,,,McAllen-Edinburg-Mission,2,1,2026-09-13,State Bar of Texas Member Directory
Ranjit Singh Lidhar,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Raudel Eleuterio Guerra,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Reynaldo Garza,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Ricardo Hernandez,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Robert Wells,,,,,TX,Hidalgo,,,Criminal Defense,,,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Rodolfo Martinez,,,,,TX,Hidalgo,,,Criminal Defense,,,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Roland Jose Miller,,,,,TX,Hidalgo,,,Criminal Defense,,,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Roxana Lopez,,,,,TX,Hidalgo,,,Estate Planning,,,McAllen-Edinburg-Mission,2,1,2026-09-13,State Bar of Texas Member Directory
Ryan K. Sim,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Ryan S. Hefley,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Samantha Escalon,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Samantha Jordon Cordon,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Samantha Sue Allen Denton,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Sandy Lynette Gonzalez,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Sarah Jean Daguno Pineda,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Solo practice,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
St. Matthew's Episcopal Church,,,,,TX,Hidalgo,956-278-0380,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Stacie Marie Morales,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Stephanie Diane-Papa Enslein,,,,,TX,Hidalgo,,,Personal Injury,,,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Stephen Edward Dimas,,,,,TX,Hidalgo,,,Criminal Defense,,,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Stephen L. Crain,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Susman Godfrey,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
"TEXAS LAND LAW, PLLC",,,,,TX,Hidalgo,,,Real Estate,,,McAllen-Edinburg-Mission,2,1,2026-09-13,State Bar of Texas Member Directory
Terry L. Leonard,,,,,TX,Hidalgo,956-585-6533,,Criminal Defense,,,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Texas Senate,,,,,TX,Hidalgo,,,Personal Injury,,,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Trevor Lane Marlar,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Valeria Marie Rivera,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Verónica Esmeralda Bernal,,,,,TX,Hidalgo,,,Criminal Defense,,,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Victor R. Martinez,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Victoria Ann Carrizales,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Vito Luis Chavana,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Yanairem Moreno,,,,,TX,Hidalgo,,,General,,,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
"Alamo Law Center, PLLC",,,,Alamo,TX,Hidalgo,956-601-0247,,Criminal Defense,127 N Alamo Rd,78516,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Armando P Duran, PLLC",,,,Alamo,TX,Hidalgo,956-781-2299,,Criminal Defense,PO Box 516,78516,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Dorian Evans Ramirez,,,,Alamo,TX,Hidalgo,512-925-7956,,General,436 Rexine Dr,78516,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Law Office Of Veronica Moncivais,,,,Alamo,TX,Hidalgo,956-457-8020,,Criminal Defense,1019 W US Highway 83,78516,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Britny Rocha, PLLC",,,,Alamo,TX,Hidalgo,956-787-2471,,Criminal Defense,757 E Austin Ave,78516,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Elba Rocha, PLLC",http://www.lawelbarocha.com/,,,Alamo,TX,Hidalgo,956-787-2471,,Criminal Defense,757 E. Austin,78516,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Eloy Tomas Sepulveda,,,,Alamo,TX,Hidalgo,956-310-2410,,Criminal Defense,1019 W US Highway 83,78516,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Ignacio Mendoza Jr. PLLC,,,,Alamo,TX,Hidalgo,956-617-3832,,Criminal Defense,757 E Austin Ave,78516,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Javier E Solis,,,,Alamo,TX,Hidalgo,956-547-9900,,Criminal Defense,1119 W Austin Ave,78516,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Jesus Sotelo & Associates PLLC,,,,Donna,TX,Hidalgo,956-283-8484,,Personal Injury,509 Expressway 83,78537,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Dennis Ramirez, PLLC",,,,Donna,TX,Hidalgo,956-461-2890,,Criminal Defense,111 N 17th St Ste D,78537,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Humberto Silva,,,,Donna,TX,Hidalgo,956-650-8435,,Criminal Defense,PO Box 2091,78537,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Robert J. Salinas & Assoc.,,,,Donna,TX,Hidalgo,956-464-2460,,Criminal Defense,2101 Wood Ave,78537,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
TIKUN Equity Advisors,,,,Donna,TX,Hidalgo,956-464-3113,,Real Estate,2213 S Victoria Rd,78537,McAllen-Edinburg-Mission,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
206 Dist Court,,,,Edinburg,TX,Hidalgo,956-318-2265,,Criminal Defense,100 N Closner Blvd Fl 6 Hidalgo County Courthouse,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Aaron Ian Vela,http://www.velalaw.com/,,,Edinburg,TX,Hidalgo,956-381-4440,diana@velalaw.com,Personal Injury,1508 S Lone Star Way Ste 2,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Agustin Hernandez Law Firm,https://lawrgv.com/,,,Edinburg,TX,Hidalgo,956-255-5555,hernandezlawgroup@lawrgv.com,Criminal Defense,5403 S McColl Rd,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Alan D. Monroe, Attorney at Law",,,,Edinburg,TX,Hidalgo,956-207-6712,,Real Estate,4205 Michael Blvd,78539,McAllen-Edinburg-Mission,2,1,2026-09-13,State Bar of Texas Member Directory
Alejandro Munoz,https://www.alejandromunozlaw.com/,,,Edinburg,TX,Hidalgo,956-348-2121,,Criminal Defense,210 W Cano St Ste A,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
"Alvarez & Canales, PLLC",,,,Edinburg,TX,Hidalgo,956-287-0300,,Criminal Defense,112 S 12th Ave,78539,McAllen-Edinburg-Mission,5,2,2026-09-13,State Bar of Texas Member Directory
Andrea Angelica Maldonado,,,,Edinburg,TX,Hidalgo,,,Criminal Defense,100 East Cano st,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Andrew L. Almaguer,,,,Edinburg,TX,Hidalgo,956-345-3234,,Criminal Defense,214 E. University Dr.,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Armando Guerra - Attorney at Law,https://mandoguerra.com/,,,Edinburg,TX,Hidalgo,956-287-4165,,Criminal Defense,113 N 9th Ave,78541,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Arnulfo Eduardo Martinez,,,,Edinburg,TX,Hidalgo,956-661-9292,,General,5213 S McColl Rd,78539,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Aurelio Garza,https://www.aureliogarzalaw.com/,,,Edinburg,TX,Hidalgo,956-513-1117,,Criminal Defense,3009 S Bus Hwy 281,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Barreiro Law Office, PLLC",,,,Edinburg,TX,Hidalgo,956-682-2431,,Criminal Defense,204 E Cano St Ste 2107,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Belinda Salinas Anzaldua Attorney At Law,,,,Edinburg,TX,Hidalgo,956-844-0010,,Criminal Defense,PO Box 62,78540,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
"Brasure Law Firm, PLLC",https://brasurelaw.com/,,,Edinburg,TX,Hidalgo,888-964-1116,chris@brasurelaw.com,Personal Injury,135 Paseo Del Prado Ave Ste 32,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Brent Cavazos Attorney at Law,,,,Edinburg,TX,Hidalgo,956-383-0526,,Criminal Defense,222 E University Dr,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Canche Law,,,,Edinburg,TX,Hidalgo,956-377-0187,,Criminal Defense,135 Paseo Del Prado Ave Ste 23,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
"Cantu-Del Bosque, L.L.C.",,,,Edinburg,TX,Hidalgo,956-289-8215,,Criminal Defense,PO Box 2719,78540,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Carmen Benavides Ramirez,,,,Edinburg,TX,Hidalgo,956-683-7070,,Estate Planning,4715 S Jackson Rd,78539,McAllen-Edinburg-Mission,2,1,2026-09-13,State Bar of Texas Member Directory
"Caso Law Firm, PLLC",,,,Edinburg,TX,Hidalgo,956-433-2276,,Personal Injury,112 E Cano St,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Cassandra Araceli Hernandez,,,,Edinburg,TX,Hidalgo,,,Criminal Defense,100 E. Cano,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
"Castellanos Law Group, PLLC",,,,Edinburg,TX,Hidalgo,956-631-9550,,Personal Injury,4817 S Jackson Rd,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Ceaser Law,,,,Edinburg,TX,Hidalgo,956-300-2002,,Personal Injury,1400 S. 12th Ave. Edinburg,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Child Protection Court of the Rio Grande Valley West,,,,Edinburg,TX,Hidalgo,956-318-2671,,General,100 N Closner Blvd 3rd Fl Child Protection Court,78539,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
"Colvin, Saenz, Rodriguez & Kennamer, L.L.P.",https://www.rcclaw.com/,,,Edinburg,TX,Hidalgo,956-542-7441,,Personal Injury,323 W Cano St Ste 100,78539,McAllen-Edinburg-Mission,5,4,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Contreras Gutierrez & Associates,https://www.contrerasgutierrezlaw.com/,,,Edinburg,TX,Hidalgo,956-683-0057,info@ccglaw.net,Employment Law,1302 S 10th Ave,78539,McAllen-Edinburg-Mission,3,1,2026-09-13,State Bar of Texas Member Directory
"Crash Law Firm, PLLC",https://www.aftermycrash.com/,,,Edinburg,TX,Hidalgo,956-307-9696,mail@crashlawfirm.com,General,320 W McIntyre St Ste 5A,78541,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Dania Yamel Pulido,,,,Edinburg,TX,Hidalgo,956-619-4222,,Immigration,"204 E. Cano St., Suite 2.104",78539,McAllen-Edinburg-Mission,2,1,2026-09-13,State Bar of Texas Member Directory
David R. Gorena,,,,Edinburg,TX,Hidalgo,956-381-5605,drgorena@netscape.com,Criminal Defense,420 W University Dr,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"De la Fuente & Solis, PLLC",,,,Edinburg,TX,Hidalgo,956-381-4357,office@381help.com,Criminal Defense,PO Box 2307,78540,McAllen-Edinburg-Mission,5,3,2026-09-13,State Bar of Texas Member Directory; manual verified search
Dieterich & Kelly Legal Group,,,,Edinburg,TX,Hidalgo,956-289-2199,,Personal Injury,11900 N 26th St Ste 200,78539,McAllen-Edinburg-Mission,5,10,2026-09-13,State Bar of Texas Member Directory
Dill Law Firm,,,,Edinburg,TX,Hidalgo,,,Civil Litigation,3206 E. Richardson Rd. Suite G,78542,McAllen-Edinburg-Mission,3,1,2026-09-13,State Bar of Texas Member Directory
Duberney Law Firm,,,,Edinburg,TX,Hidalgo,956-457-4685,,Criminal Defense,510 E. University Dr.,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Edna Escaname Cedillo,,,,Edinburg,TX,Hidalgo,956-720-4278,,General,909 S 10th Ave,78539,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Eduardo Javier Garza,,,,Edinburg,TX,Hidalgo,,,Personal Injury,5317 S McColl Rd,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Enrique Omar Maldonado,,,,Edinburg,TX,Hidalgo,956-292-7740,,Criminal Defense,100 N Closner Blvd,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
"Escobedo & Cardenas, L.L.P.",https://escobedocardenas.com/,,,Edinburg,TX,Hidalgo,956-630-2222,admin@escobedocardenas.com,Personal Injury,1602 Dulcenea St,78539,McAllen-Edinburg-Mission,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Eugene Delgado Law Firm,,,,Edinburg,TX,Hidalgo,956-414-3237,,Criminal Defense,PO Box 973,78540,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Farah Law Group,https://gflawoffices.com/,,,Edinburg,TX,Hidalgo,956-306-3847,,Personal Injury,204 E. Cano St. Suite 1.109 Unit 2,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Federico Garza,,,,Edinburg,TX,Hidalgo,956-318-2390,,General,100 N Closner Blvd,78539,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Fernando G. Mancias,,,,Edinburg,TX,Hidalgo,956-318-2255,,General,100 N Closner Blvd,78539,McAllen-Edinburg-Mission,4,1,2026-09-13,State Bar of Texas Member Directory
Flores & Casso,,,,Edinburg,TX,Hidalgo,956-383-5000,,Criminal Defense,108 N Jackson Rd Ste 2,78541,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Francisco Enrique Gonzales,,,,Edinburg,TX,Hidalgo,956-383-5144,,Criminal Defense,2112 W University Dr Pmb 1214,78539,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
Francisco Javier Prado,,,,Edinburg,TX,Hidalgo,956-739-6842,,Criminal Defense,P.O. Box 3489,78540,McAllen-Edinburg-Mission,5,1,2026-09-13,State Bar of Texas Member Directory
