law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
Law Office of Amy S. McHugh,,,,,TX,Bell,512-992-2707,,Criminal Defense,,,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Law Offices of Thomas L Young PLLC,https://www.mytexaslegal.com/,,,,TX,Bell,401-206-0153,,General,,,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Linda Wald Gibson,,,,,TX,Bell,254-760-4497,,General,,,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Lucas Wayne Loafman,,,,,TX,Bell,254-501-5944,,General,,,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Martha Jane Trudo,,,,,TX,Bell,,,Criminal Defense,,,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Megan B. Mattson,,,,,TX,Bell,,,General,,,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Robbins Estate Law,https://robbinsestatelaw.com/,,,,TX,Bell,737-347-0040,,Estate Planning,,,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Robert Edmund Lindner,,,,,TX,Bell,,,General,Blankeneser Landstrasse 5,,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Seton Medical Center Harker Heights,,,,,TX,Bell,254-680-6210,,General,,,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Sheyanna Osceola,,,,,TX,Bell,,,General,,,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Sierra Sulema Sotelo,,,,,TX,Bell,254-206-6009,,General,,,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Simon Stone Rawls,,,,,TX,Bell,,,General,,,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Stanton B. Pemberton,,,,,TX,Bell,,,General,,,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Sue Ann Callaway,,,,,TX,Bell,,,General,,,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Susan Young Sarrazin,,,,,TX,Bell,,,General,,,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Tate A. Seideman,,,,,TX,Bell,,,Real Estate,,,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory
Thomas Warner Lewis,,,,,TX,Bell,,,Estate Planning,,,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory
Warren Lloyd Vavra,,,,,TX,Bell,,,General,,,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Wayne Edward Penebaker,,,,,TX,Bell,,,General,,,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
"Biebas and Riley, Attorneys at Law PLLC",https://www.biebasandriley.com/,,,Belton,TX,Bell,254-613-6322,,Criminal Defense,PO Box 943,76513,Killeen-Temple,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
Billy Ray Hall,,,,Belton,TX,Bell,254-913-1330,,Criminal Defense,PO Box 1539,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Blanks Rhodes,,,,Belton,TX,Bell,254-913-1317,,Personal Injury,504 Cori Dr,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Centex Child Protection Court #2,,,,Belton,TX,Bell,,,General,PO Box 1154,76513,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Craig Wilse Brown,https://craigbrownlaw.com/,,,Belton,TX,Bell,254-933-4409,craig@craigbrownlaw.com,General,"1002 Arbor Park Dr., Ste. 201",76513,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Daniel Roy Light,,,,Belton,TX,Bell,254-760-5211,,Criminal Defense,P.O. Box 1425,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
David Terrence McDonald,,,,Belton,TX,Bell,512-694-2244,,Employment Law,4 Leeward Drive,76513,Killeen-Temple,3,1,2026-09-13,State Bar of Texas Member Directory
Diocese of Austin Seminarian,,,,Belton,TX,Bell,,,Immigration,2109 Independence Ct,76513,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory
Ellen Marie Baxter Brown,,,,Belton,TX,Bell,936-662-4391,,Estate Planning,2109 Downing St,76513,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory
Flintrock Builders,,,,Belton,TX,Bell,,,Real Estate,800 Kennedy Ct,76513,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory
J&C Legal Representation,,,,Belton,TX,Bell,254-760-0650,,Criminal Defense,"2608 N. Main, Ste B., #112",76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Jennifer B. Neal,,,,Belton,TX,Bell,254-415-0215,,General,"Belton, TX",76513,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
John B. Messer,,,,Belton,TX,Bell,254-913-6671,,General,PO Box 969,76513,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
John Lawrence Erskine,,,,Belton,TX,Bell,254-933-5215,,Criminal Defense,"1201 Huey Road, Suite 2100",76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
John Thomas Gauntt,,,,Belton,TX,Bell,254-933-5376,,Criminal Defense,PO Box 1127,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Joseph C. Wiener,,,,Belton,TX,Bell,254-939-1856,,General,PO Box 298,76513,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Joyce Law Firm PLLC,https://joycelawtx.com/,,,Belton,TX,Bell,713-222-1113,jjoyce@joycelawtx.com,Civil Litigation,8536 Armstrong Rd,76513,Killeen-Temple,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Ken Valka Law,,,,Belton,TX,Bell,254-913-1721,,Civil Litigation,127 Lake Rd Ste 209,76513,Killeen-Temple,3,1,2026-09-13,State Bar of Texas Member Directory
Kenneth H. Slimp,,,,Belton,TX,Bell,325-660-1851,,General,4631 Allison Dr,76513,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Andrew M Wolfe,https://www.callthewolfe.com/,,,Belton,TX,Bell,254-863-2526,andrewmwolfe@gmail.com,Criminal Defense,1312 Waco Road P.O. Box 242,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Andrew Thompson pllc,,,,Belton,TX,Bell,254-423-3899,,Criminal Defense,206 Lake Rd,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Kurt W. Glass,,,,Belton,TX,Bell,254-939-7018,,Criminal Defense,408 N Main St,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Patrick J. Ridley,,,,Belton,TX,Bell,254-913-1808,,Criminal Defense,3202 Dunns Canyon Road,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Rebecca Wheeler, PLLC",https://rwheelerlegal.com/,,,Belton,TX,Bell,512-743-1834,rebecca@rwheelerlegal.com,General,PO Box 1742,76513,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Offices of John P Galligan,https://forthoodattorney.com/,,,Belton,TX,Bell,254-939-5646,,Criminal Defense,315 S Main St,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Messer, Potts & Messer, P.C.",,,,Belton,TX,Bell,254-939-1818,,Estate Planning,PO Box 969,76513,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory
"Michael J Bedford, Attorney at Law",,,,Belton,TX,Bell,254-217-0720,,Criminal Defense,PO Box 861,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
"Michael J. Magana, Attorney at Law, PC",,,,Belton,TX,Bell,254-933-0200,,Criminal Defense,2315 S Loop 121,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Nicholas J Gaunt,,,,Belton,TX,Bell,209-727-2936,,General,PO Box 2142,76513,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Paul L. Lepak,,,,Belton,TX,Bell,254-933-5245,,Criminal Defense,PO BOX 747,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
"Pearson Law Firm, P.C.",https://bellcountylawyer.com/,,,Belton,TX,Bell,254-939-3995,,Estate Planning,80 Morgans Point Rd Ste 103,76513,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Sanderford & Carroll, PC",http://www.txconstructionlaw.com/,,,Belton,TX,Bell,254-773-8311,office@txconstructionlaw.com,Civil Litigation,1002 Arbor Park Dr Ste 100,76513,Killeen-Temple,3,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Scott Z Hughes, Attorney at Law",,,,Belton,TX,Bell,,,Criminal Defense,2608 N. Main Street Suite B Box 114,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Stephen J. DeBye Attorney and Counselor at Law,https://www.debyelaw.com/,,,Belton,TX,Bell,254-424-1425,stephen@debyelaw.com,Criminal Defense,PO Box 2057,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"The Aycock Law Firm, PLLC",,,,Belton,TX,Bell,254-253-5460,,Civil Litigation,2608 N Main St Ste B PMB 228,76513,Killeen-Temple,3,1,2026-09-13,State Bar of Texas Member Directory
The Law Office of Isaac B Brimhall,,,,Belton,TX,Bell,254-300-1729,,General,PO Box 1604,76513,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
The Law Office of M. Duane Miller,https://mduanemiller.com/,,,Belton,TX,Bell,254-933-3522,duane@mduanemiller.com,Criminal Defense,PO Box 845,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
The Law Offices of Scott H. Wilkerson,,,,Belton,TX,Bell,254-526-7890,,Criminal Defense,PO Box 625,76513,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"The Mintz Law Office, PLLC",https://mintzlawoffice.com/,,,Belton,TX,Bell,254-312-8252,,Estate Planning,127 Lake Rd Ste 206,76513,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Thomas John Baker,,,,Belton,TX,Bell,,,General,PO Box 32,76513,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
W. Kenneth Law,,,,Belton,TX,Bell,,,General,1224 Cedar Creek Dr,76513,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Bradley K. Williamson Law Office,https://bkwilliamsonlaw.com/,,,Harker Heights,TX,Bell,254-634-0604,contact@bkwilliamsonlaw.com,Criminal Defense,100 W. Central Texas Expressway Suite 212,76548,Killeen-Temple,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
David William Smith,,,,Harker Heights,TX,Bell,,,General,1809 Volley Lane,76548,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
"Dunham and Jones, P.C",https://www.dunhamlaw.com/,,,Harker Heights,TX,Bell,254-777-7777,,Criminal Defense,100 W Central Texas Expy Ste 309,76548,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Gormley Law,,,,Harker Heights,TX,Bell,,,General,PO Box 2938,76548,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
"Jackson Todd Law, PLLC",https://jtlattorneys.com/,,,Harker Heights,TX,Bell,254-833-8000,admin@jtlattorneys.com,General,451 E Central Texas Expy #400,76548,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
James Gayle Garner,,,,Harker Heights,TX,Bell,,,General,2016 Elk Trail,76548,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Allison E. Kuczek,https://www.kuczek.net/,,,Harker Heights,TX,Bell,254-220-4141,kuczeklaw@hotmail.com,General,PO Box 2637,76548,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Office of Nancy Perry Eaton, PLLC",,,,Harker Heights,TX,Bell,254-781-5639,,Civil Litigation,439 E. Central Texas Expressway Suite B,76548,Killeen-Temple,3,1,2026-09-13,State Bar of Texas Member Directory
"Law Offices of Atonya McClain, PLLC",https://atonyamcclainlaw.com/,,,Harker Heights,TX,Bell,713-568-6910,,Criminal Defense,415 E FM 2410 RD #2871,76548,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Lindley & Wiley, P.C.",http://lindleylawoffices.com/,,,Harker Heights,TX,Bell,254-634-6969,heather@lindleylawoffices.com,Estate Planning,100 W Central Texas Expy Ste 306,76548,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Ma'at Heritage Law Group, PLLC",https://mhlaw.org/,,,Harker Heights,TX,Bell,254-393-0202,info@mhlaw.org,Estate Planning,415 E. FM 2410 #2383,76548,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Silverblatt Law Office,https://silverblattlaw.com/,,,Harker Heights,TX,Bell,254-634-1122,,Estate Planning,120 W Central Texas Expy Ste 104,76548,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory
Southworth Legal P.C.,https://southworthlegal.com/,,,Harker Heights,TX,Bell,254-280-3102,stormi@southworthlegal.com,Estate Planning,PO Box 3272,76548,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Anthony Woolstrum,,,,Holland,TX,Bell,512-798-4300,,Real Estate,PO Box 117,76534,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Mewhinney Law Firm, PLLC",,,,Holland,TX,Bell,,,Estate Planning,PO Box 209,76534,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory
BKCW Insurance,,,,Killeen,TX,Bell,254-699-7100,,General,"2100 Trimmier Road, Suite 100",76541,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
C. David Eakin,,,,Killeen,TX,Bell,254-535-3361,,General,701 Donnie Ave,76541,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Central Texas College,,,,Killeen,TX,Bell,254-526-1331,,General,PO Box 1800,76540,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Charles Emanuel Mitchell,,,,Killeen,TX,Bell,254-526-2257,,General,2109 Clear Creek Rd,76549,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
"Corbin & Clapper, P.C.",https://corbinlegalteam.com/,,,Killeen,TX,Bell,254-630-6107,,Personal Injury,603 North 8th St,76542,Killeen-Temple,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
Daniel R. Marasa,,,,Killeen,TX,Bell,254-616-3177,,Real Estate,3201-A S. WS Young Drive,76542,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory
Daniel Stark Injury Lawyers,https://www.danielstark.com/,,,Killeen,TX,Bell,254-776-6200,info@danielstark.com,Personal Injury,201 W Jasper Dr,76542,Killeen-Temple,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Darmeisha Janae Slay,,,,Killeen,TX,Bell,254-501-4040,,Criminal Defense,1201 S W S YOUNG DR,76543,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
First National Bank Texas,,,,Killeen,TX,Bell,254-554-4285,,General,901 E Central Texas Expy,76541,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Jeffrey Wayne Linick,,,,Killeen,TX,Bell,254-501-4040,,General,1201 S W S Young Dr Ste A,76543,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Jerry Scarbrough,https://www.scarbroughlawfirm.com/,,,Killeen,TX,Bell,254-551-0477,info@scarbroughlawfirm.com,Personal Injury,5410 Schwald Rd,76543,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Joseph Kendrick,,,,Killeen,TX,Bell,,,General,6301 Serpentine Drive,76542,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Lane Heginbotham,http://www.centexlawyers.net/,,,Killeen,TX,Bell,254-526-0108,,Personal Injury,PO Box L,76540,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Office of Andrew K. Robertson, Esq, PLLC",,,,Killeen,TX,Bell,254-289-0013,,Personal Injury,P.O. Box 10451,76547,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Brett H. Pritchard,https://www.brettpritchardlaw.com/,,,Killeen,TX,Bell,254-501-4040,,Criminal Defense,1201 S W S Young Dr Ste C,76543,Killeen-Temple,5,5,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; Justia; manual verified search
Michael Roy Lackmeyer,,,,Killeen,TX,Bell,254-690-2223,,Estate Planning,1201 S W S Young Dr Ste F,76543,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory
"Michalk Beatty & Alcozer, L.P.",http://mbaattorneys.com/,,,Killeen,TX,Bell,254-526-3024,,Personal Injury,3106 S W S Young Dr Ste 401 Bldg D,76542,Killeen-Temple,5,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Quincy Sterling Hall,,,,Killeen,TX,Bell,254-680-4655,,Criminal Defense,"1201 S W S Young Dr,",76543,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Robert Wayne Lewis,,,,Killeen,TX,Bell,254-702-4767,,General,PO Box 10173,76547,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Roberts & Roberts LLP,https://www.robertslegalfirm.com/,,,Killeen,TX,Bell,254-526-7541,,Estate Planning,2501 E Elms Rd Ste A,76542,Killeen-Temple,2,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Stapler Law Firm,https://staplerlaw.com/,,,Killeen,TX,Bell,254-307-0352,,Criminal Defense,603 N 8th St,76541,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
The Carlson Law Firm,https://www.carlsonattorneys.com/,,,Killeen,TX,Bell,254-526-5688,,Personal Injury,100 E Central Texas Expy Ste 100,76541,Killeen-Temple,5,13,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"The Lambert Law Office, PLLC",https://thelambertlawoffice.com/,,,Killeen,TX,Bell,254-432-4004,admin@thelambertlawoffice.com,Estate Planning,4201 S Ft. Hood Street Suite 103,76542,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"The Law Offices of Gregory K. Simmons, P. C.",https://www.gksimmonslaw.com/,,,Killeen,TX,Bell,254-616-2529,,Criminal Defense,2109 Clear Creek Rd,76549,Killeen-Temple,5,2,2026-09-13,State Bar of Texas Member Directory; manual verified search
The Rios Law Group PLLC,https://www.therioslaw.com/,,,Killeen,TX,Bell,254-421-5708,,Estate Planning,310 W Central Texas Expy Ste 1,76541,Killeen-Temple,2,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
AMC/ACC/MICC,,,,Nolanville,TX,Bell,817-426-3539,,General,PO Box 117,76559,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Clarence B. Harrison,,,,Salado,TX,Bell,972-934-0147,,General,PO Box 554,76571,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Jon Jon McDurmitt,,,,Salado,TX,Bell,254-913-1866,,Criminal Defense,2105 Chisholm Trail,76571,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
P. Michael Bowdoin,,,,Salado,TX,Bell,832-260-2400,,Civil Litigation,316 Royal St,76571,Killeen-Temple,3,1,2026-09-13,State Bar of Texas Member Directory
The Law Office of Jamie R. Peterson,https://jamiepetersonlaw.com/,,,Salado,TX,Bell,512-963-6337,,Estate Planning,PO Box 370,76571,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Vivian W. Bookout,,,,Salado,TX,Bell,512-840-9020,,Civil Litigation,821 Salado Oaks Dr,76571,Killeen-Temple,3,1,2026-09-13,State Bar of Texas Member Directory
"A. Gayle Ash, Attorney at Law",,,,Temple,TX,Bell,254-493-8470,,General,"1506 Paseo del Plata, Suite 300B",76502,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Angel Ariel Williams,,,,Temple,TX,Bell,,,General,9202 Sage Grove Ct.,76502,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
"Baird, Crews, Schiller & Whitaker, P.C.",https://bcswlaw.com/,,,Temple,TX,Bell,254-743-7310,,Estate Planning,15 N Main St,76501,Killeen-Temple,2,11,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Barbara Schwarz Young Law Firm, PLLC",,,,Temple,TX,Bell,254-774-1996,,Estate Planning,2313 Birdcreek Ter,76502,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Bmoore Law Group, LLC",,,,Temple,TX,Bell,972-876-6695,,General,3809 S General Bruce Dr,76502,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
"Bobby Dale Barina, Attorney at Law",https://www.bobbybarinalaw.com/,,,Temple,TX,Bell,254-699-3755,,Criminal Defense,2207 Birdcreek Dr,76502,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Buck Major Law Office,,,,Temple,TX,Bell,,,Criminal Defense,3110 Magnolia Blvd,76502,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
"Buffington & Associates, PLLC",,,,Temple,TX,Bell,,,Real Estate,8719 Witter Lane,76502,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory
CUBA LAW PLLC,http://www.cuba-law.com/,,,Temple,TX,Bell,254-778-1824,court@cuba-law.com,Estate Planning,197 Clinite Grove Blvd Ste 130,76502,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Cure & Francis, P.A.",https://www.cureandfrancis.com/,,,Temple,TX,Bell,254-778-3669,,Personal Injury,2584 Blue Meadow Dr,76502,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
David Fernandez,,,,Temple,TX,Bell,254-773-0671,,Criminal Defense,1508 SW H K Dodgen Loop,76504,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
E. Wayne Bachus,,,,Temple,TX,Bell,254-742-2630,,Criminal Defense,321 N Main St,76501,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Emily Alexandra Laughlin,,,,Temple,TX,Bell,,,Criminal Defense,PO Box 1046,76503,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
F. Edward Brown Law Office,,,,Temple,TX,Bell,254-634-2587,,Criminal Defense,PO Box 177,76503,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
"GFA Law, PLLC",https://www.gfalaw.us/,,,Temple,TX,Bell,254-405-1726,,Criminal Defense,4970 E Business 190,76501,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Grisham Franceschina Attorneys-at-Law, PLLC",https://www.gfalaw.us/,,,Temple,TX,Bell,254-654-5797,,Civil Rights,4970 E. Business 190,76501,Killeen-Temple,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Harrell, Stoebner & Russell, P.C.",https://www.templelawoffice.com/,,,Temple,TX,Bell,254-771-1855,,Personal Injury,2106 Birdcreek Dr,76502,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Harrell, Stoebner & Villanueva, PC",https://www.templelawoffice.com/,,,Temple,TX,Bell,254-771-1855,,Estate Planning,2106 Birdcreek Dr,76502,Killeen-Temple,2,5,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Jack W. Jones,,,,Temple,TX,Bell,254-760-0827,,General,5210 Sunflower Ln,76502,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
James Cure,https://www.cureandfrancis.com/,,,Temple,TX,Bell,254-778-8934,,Estate Planning,2584 Blue Meadow Dr,76502,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"James M. Whorley, P.C.",https://www.whorleylaw.com/,,,Temple,TX,Bell,254-742-0420,,Criminal Defense,1912 W Avenue H,76504,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
"Joel M. Lowry, Attorney at Law",,,,Temple,TX,Bell,254-774-9777,,Criminal Defense,5100 Midway Dr. #213,76502,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Katie L. Gomez,,,,Temple,TX,Bell,254-330-3214,,Criminal Defense,2112 SW H K Dodgen Loop Ste 183,76504,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; Justia
