law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers
"Robert G. German, Attorney at Law P.A.",,,https://directory-kard.kscourts.gov/Home/Details?regNum=10420,Salina,KS,Saline,785-825-9175,,General,219 N. Santa Fe Ave,67401,Salina,2,
Norton Wasserman Jones & Kelly LLC,,,https://directory-kard.kscourts.gov/Home/Details?regNum=28926,Salina,KS,Saline,785-827-3646,,General,213 S Santa Fe PO Box 2388,67402,Salina,2,
Patrick Hoffman LLC,,,https://directory-kard.kscourts.gov/Home/Details?regNum=23287,Salina,KS,Saline,785-531-2463,,General,2524 Ridgehill Dr,67401,Salina,2,
Salina Municipal Court,,,https://directory-kard.kscourts.gov/Home/Details?regNum=18089,Salina,KS,Saline,785-826-7230,,General,P.O. Box 1154 255 N 10th,67402-1154,Salina,2,
"McKenna Law Office, P.A.",,,https://directory-kard.kscourts.gov/Home/Details?regNum=11149,Salina,KS,Saline,785-823-1430,,General,114 S 7th,67401,Salina,2,
"Michael A. Montoya, PA",,,https://directory-kard.kscourts.gov/Home/Details?regNum=13580,Salina,KS,Saline,785-827-5505,,General,256 S Santa Fe Ave PO Box 1220,67402,Salina,2,
"Morrical Legal Services, P.A.",,,https://directory-kard.kscourts.gov/Home/Details?regNum=17647,Salina,KS,Saline,785-268-2345,,General,"200 S Santa Fe, Ste 1",67401,Salina,2,
"Child Advocacy and Parenting Services, Inc.  (CAPS)",,,https://directory-kard.kscourts.gov/Home/Details?regNum=18515,Salina,KS,Saline,785-825-4493,,General,155 N Oakdale Ave Ste 200,67401,Salina,2,
"Jack Sheahon, Attorney at Law",,,https://directory-kard.kscourts.gov/Home/Details?regNum=9248,Salina,KS,Saline,785-827-3629,,General,148 S 7th PO Box 914,67402-0914,Salina,2,
Bruce H. Wyatt Law Office,,,https://directory-kard.kscourts.gov/Home/Details?regNum=19001,Salina,KS,Saline,785-493-1825,,General,4477 W State St,67401,Salina,2,
Eggers & Zimmerman Law & Mediation,,,https://directory-kard.kscourts.gov/Home/Details?regNum=13841,Salina,KS,Saline,785-309-0390,,General,316 N Santa Fe PO Box 2573,67402-2573,Salina,2,
Law Office of Nathanael Berg LLC,,,https://directory-kard.kscourts.gov/Home/Details?regNum=22204,Salina,KS,Saline,785-833-6774,,General,410 N 5th St,67401,Salina,2,
Advantage Trust Company,,,https://directory-kard.kscourts.gov/Home/Details?regNum=19994,Salina,KS,Saline,785-452-3561,,General,"227 S Santa Fe, PO Box 1337",67402,Salina,2,
Salina Area Emergency Food Bank,,,https://directory-kard.kscourts.gov/Home/Details?regNum=23178,Salina,KS,Saline,785-827-7111,,General,255 S Chicago St,67401,Salina,2,
"Daniel K. Diederich, Attorney At Law",,,https://directory-kard.kscourts.gov/Home/Details?regNum=11540,Salina,KS,Saline,785-826-9250,,General,"122 N. Santa Fe, Ste B",67401,Salina,2,
Blue Beacon Inc,,,https://directory-kard.kscourts.gov/Home/Details?regNum=14067,Salina,KS,Saline,785-826-8298,,General,PO Box 856,67402,Salina,2,
Ellen Mitchell,,,https://directory-kard.kscourts.gov/Home/Details?regNum=12093,Salina,KS,Saline,785-819-2424,,General,213 Greystone Dr,67401,Salina,2,
Marietta Kellogg & Price LLC,,,https://directory-kard.kscourts.gov/Home/Details?regNum=9158,Salina,KS,Saline,785-825-5403,,General,148 S 7th St PO Box 475,67402-0475,Salina,2,
"County Attorney, Saline County",,,https://directory-kard.kscourts.gov/Home/Details?regNum=28537,Salina,KS,Saline,785-309-5815,,General,"300 W Ash, Room 110",67401,Salina,2,
Law Office Of Gary Denning,,,https://directory-kard.kscourts.gov/Home/Details?regNum=10078,Salina,KS,Saline,785-833-5450,,General,"200 S Santa Fe Ave, Ste 6",67401,Salina,2,
District Judge,,,https://directory-kard.kscourts.gov/Home/Details?regNum=21287,Salina,KS,Saline,785-309-7172,,General,300 W Ash,67401,Salina,2,
Jerome P. Hellmer LLC,,,https://directory-kard.kscourts.gov/Home/Details?regNum=8423,Salina,KS,Saline,785-643-0419,,General,4880 N Dorman Dr,67401,Salina,2,
Fund Administrative Services LLC,,,https://directory-kard.kscourts.gov/Home/Details?regNum=24966,Salina,KS,Saline,785-827-0910,,General,2121 E Crawford Pl,67401,Salina,2,
"Cheryl R Meier, JD",,,https://directory-kard.kscourts.gov/Home/Details?regNum=25041,Salina,KS,Saline,785-827-0790,,General,3191 S SIMPSON RD,67401-9153,Salina,2,
"Neustrom & Associates, P.A.",,,https://directory-kard.kscourts.gov/Home/Details?regNum=9360,Salina,KS,Saline,785-825-1505,,General,118 S 7th St,67401,Salina,2,
"Law Office Of B. Truman Steen, LLC",,,https://directory-kard.kscourts.gov/Home/Details?regNum=26785,Salina,KS,Saline,785-914-5570,,General,1201 W Walnut,67401,Salina,2,
Christopher A. Vogel,,,https://directory-kard.kscourts.gov/Home/Details?regNum=14208,Salina,KS,Saline,785-827-7310,,General,"2035 E Iron, Ste 209R",67401,Salina,2,
Saint Francis Ministries,,,https://directory-kard.kscourts.gov/Home/Details?regNum=20062,Salina,KS,Saline,785-307-9774,,General,225 W Euclid,67401,Salina,2,
"Wm. Rex Lorson, Attorney at Law",,,https://directory-kard.kscourts.gov/Home/Details?regNum=8603,Salina,KS,Saline,785-825-8236,,General,114 East Iron Avenue,67401-2608,Salina,2,
Kansas District Courts,,,https://directory-kard.kscourts.gov/Home/Details?regNum=23822,Salina,KS,Saline,785-309-5837,,General,"300 W. Ash, Rm 301",67401,Salina,2,
