law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers
Gorman Oakleaf Viets,,https://www.google.com/maps/place/?q=place_id:ChIJYw3r02oruIcR37S5GI09jGo,,Independence,KS,Montgomery,(620) 331-0144,,General,201 N Pennsylvania Ave #604,67301,,4,
Harry M. Bass,,,,Independence,KS,Montgomery,620-330-6489,,General,"3131 Terra Vista Dr, PO Box 241",67301,,4,
"Jon R Viets, Attorney at Law",,,,Independence,KS,Montgomery,620-331-0144,,General,PO Box 1176,67301,,4,
Kelly & Kusiak Law Office LLC,http://www.kellykusiaklaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJC0hvRBUruIcRPABHb8HrN5Q,,Independence,KS,Montgomery,(620) 331-2071,wjkelly@kelly-law.net,General,113 S 8th St,67301,,4,
"King Law Offices, LLC",,https://www.google.com/maps/place/?q=place_id:ChIJ62e6rkQDLhUR-WUae90XWlY,,Independence,KS,Montgomery,(620) 330-9592,,General,113 S 8th St,67301,,4,
"Lattin Law Offices,Chtd",http://lattinlawoffices.com,https://www.google.com/maps/place/?q=place_id:ChIJq5t1SBUruIcRaTJRGKnk_jk,,Independence,KS,Montgomery,(620) 331-8070,,General,120 W Main St,67301,,4,
Reynolds Daniel M,https://emertlawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJG6kEPmsruIcR2fQLvJ1_U5o,,Independence,KS,Montgomery,(620) 331-1800,,General,204 E Laurel St,67301,,4,
Emert Chubb LLC,,,https://directory-kard.kscourts.gov/Home/Details?regNum=31008,Independence,KS,Montgomery,620-331-1800,,General,204 E. Laurel St P.O. Box 747,67301,,2,
Mongomery County Attorney's Office,,,https://directory-kard.kscourts.gov/Home/Details?regNum=19321,Independence,KS,Montgomery,620-330-1020,,General,300 E. Main St,67301,,2,
Montgomery County District Court,,,https://directory-kard.kscourts.gov/Home/Details?regNum=20731,Coffeyville,KS,Montgomery,620-251-6032,,General,"102 W. 7th St, Ste A",67337,,2,
Law Office of Michael W. Hassenplug,,,https://directory-kard.kscourts.gov/Home/Details?regNum=10748,Coffeyville,KS,Montgomery,620-251-8300,,General,112 W 8th - PO Box 1177,67337,,2,
Montgomery County Attorney's Office,,,https://directory-kard.kscourts.gov/Home/Details?regNum=28233,Independence,KS,Montgomery,620-330-1020,,General,300 E Main St,67301,,2,
Hall Levy DeVore Bell Ott & Kritz,,,https://directory-kard.kscourts.gov/Home/Details?regNum=10545,Coffeyville,KS,Montgomery,620-251-1300,,General,P.O. Box 9,67337,,2,
Montgomery County Courthouse,,,https://directory-kard.kscourts.gov/Home/Details?regNum=16850,Coffeyville,KS,Montgomery,620-251-1060,,General,"102 W 7th, Ste A",67337,,2,
State of Kansas,,,https://directory-kard.kscourts.gov/Home/Details?regNum=24628,Independence,KS,Montgomery,620-330-1080,,General,300 E Main St Ste 201,67301,,2,
Medicalodges Inc,,,https://directory-kard.kscourts.gov/Home/Details?regNum=28378,Coffeyville,KS,Montgomery,620-709-0361,,General,201 W 8th St,67337,,2,
Young Williams Child Support Services,,,https://directory-kard.kscourts.gov/Home/Details?regNum=23162,Independence,KS,Montgomery,620-666-0093,,General,301 N 8th,67301,,2,
Southeast Kansas Public Defender Office,,,https://directory-kard.kscourts.gov/Home/Details?regNum=29275,Independence,KS,Montgomery,620-331-4329,,General,400 N 14th St,67301,,2,
