law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
Jennifer A. Moynahan Meyers,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Jennifer Lee Lawson,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Jennifer Morrice Elskes,,,,,TX,Galveston,,,Estate Planning,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Jenson PC,,,,,TX,Galveston,713-256-4282,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Jeremy Patrick Heallen,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Jeremy Tate Stephenson,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
John K Zaid & Associates,https://zaidlaw.com/,,,,TX,Galveston,281-333-8959,,Immigration,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Jon L. Tankersley,,,,,TX,Galveston,,,Employment Law,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Joshua Caleb Cavazos,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Jourdan Brattlof,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Justin Anthony Monych,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Justin D. Bui,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"Justin James Sheard, LLC",https://sheardlawoffice.com/,,,,TX,Galveston,832-932-1316,,Estate Planning,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Karen Ann Rex,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Karla Kay Feldman Sinclair,,,,,TX,Galveston,281-455-7105,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Kathryn Elizabeth Blain,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Kenneth Wayne Clark,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Kent Kuoming Lee,,,,,TX,Galveston,626-898-2807,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Kristen Nicole Fleischman,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Kurt Norman Jones,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Kyle Matthew Orsak,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Larry Charles Fox,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Tiecia Ayers,https://www.tieciaayerslaw.com/,,,,TX,Galveston,832-708-1938,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Leigh Elizabeth Beeton,,,,,TX,Galveston,409-692-0698,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Lindsay West,,,,,TX,Galveston,,,Criminal Defense,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Lisa G. Burkhalter,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Lois Flores,,,,,TX,Galveston,713-263-5629,,Employment Law,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Mackenzie Reagan Jeter,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Marie Lopez,,,,,TX,Galveston,262-893-6572,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Mark Bruce Dixon,,,,,TX,Galveston,,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Mark Douglas Mueller,,,,,TX,Galveston,281-684-7314,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Martha Grace Cromeens,,,,,TX,Galveston,979-220-2716,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Mary Beth Gahring,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Matthew David Thiem,,,,,TX,Galveston,281-451-5026,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Matthew Moore Birkhofer,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Melanie Rae McIntire,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Meredith Candler,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Meredith Die Levine,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Michael D. Rinehart,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Michele Elaine Bassett,,,,,TX,Galveston,,,Criminal Defense,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Michelle Lynn Brewer,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Myrna Sharon Reingold,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Natalie Chase,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Pamela Holland White,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Pat McKenna Attorney at Law,,,,,TX,Galveston,281-435-9376,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Paul David Colton,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Paul Marius Marian,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Rachel L. Delgado,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Rachel Leah Arco,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Rene E. Sanchez,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Robert David Gresch,,,,,TX,Galveston,713-515-7567,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Robyn Aleah Miles,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Roy Lester Collins,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Samantha Lynn Granberry,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Saryn Brenae Allen,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Scott Maxwell Hermstein,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Sepeedeh Javaheri,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Simona Francesca Taddei,,,,,TX,Galveston,,,Immigration,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Sky S. Vickers,,,,,TX,Galveston,,,Immigration,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Smruti Sunil Abhyankar,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Stallion Infrastructure Services,,,,,TX,Galveston,281-904-0379,,Employment Law,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Stella Maria Narisi,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Sumit Sundeep Pattanaik,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Todd Alan Bynum,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
United States Patent and Trademark Office,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Yolanda Lynn Woods,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
abip CPAs & Advisors,,,,,TX,Galveston,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Charles Everett Cary,,,,Bacliff,TX,Galveston,713-557-7599,,General,4839 Chase Court Dr,77518,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Joyce L. Maxwell,,,,Bacliff,TX,Galveston,,,General,5413 W. Bayshore Drive,77518,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Robert G. Coltzer,,,,Bacliff,TX,Galveston,,,Criminal Defense,PO Box 526,77518,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Stacy Doke-Farmilette,,,,Bacliff,TX,Galveston,832-250-3501,,Criminal Defense,PO Box 8392,77518,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
The Romero Law Office PC,,,,Bacliff,TX,Galveston,713-843-7600,,Personal Injury,PO BOX 8595,77518,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
William E.C. Haston Esq,,,,Bacliff,TX,Galveston,,,Real Estate,PO Box 8156,77518,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Phillip Michael Van Zandt,,,,Crystal Beach,TX,Galveston,409-454-1277,,Criminal Defense,P.O. Box 1957,77650,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Richard J. Hockert,,,,Crystal Beach,TX,Galveston,214-676-1098,,Real Estate,"1187 State Highway 87, #2728",77650,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Tate Thompson Law,,,,Crystal Beach,TX,Galveston,832-758-1081,,Personal Injury,PO Box 2597,77650,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Beverly Ann Rosendahl,,,,Dickinson,TX,Galveston,512-775-3572,,General,3701 Manor Lane,77539,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
DENNIS W. CRAGGS & ASSOCIATES,,,,Dickinson,TX,Galveston,281-814-0660,,Criminal Defense,"13330 Holland Rd., #204",77539,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
"ELS Construction, Inc/Swofford Law Firm, PLLC",https://swoffordlaw.com/,,,Dickinson,TX,Galveston,281-772-8976,,Criminal Defense,2506 44th St,77539,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
H. Clay Moore Law Office,https://claymoorelaw.com/,,,Dickinson,TX,Galveston,713-523-0123,info@skbinvestment.com,Personal Injury,509 Quail Cir,77539,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Helen Stewart Truscott,,,,Dickinson,TX,Galveston,281-433-1584,,Criminal Defense,PO Box 61,77539,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
John Bremen Gladys,,,,Dickinson,TX,Galveston,,,General,223 Rolling Springs Ln.,77539,Houston,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
John M Morgan,,,,Dickinson,TX,Galveston,832-971-6812,,General,3322 Baja Way,77539,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Anna Eady,,,,Dickinson,TX,Galveston,832-530-6105,,General,3210 Highway 3 Ste C,77539,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Law Office of K.M. Lyles,https://www.kmlyles.com/,,,Dickinson,TX,Galveston,832-450-6368,km.lyles.legal@gmail.com,Criminal Defense,314 Fm 517 Rd W,77539,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Karen Alexander,,,,Dickinson,TX,Galveston,281-296-2036,,Estate Planning,216 Harbor Bend Ln,77539,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Neil Baron,http://www.ngbaronlaw.com/,,,Dickinson,TX,Galveston,281-534-2748,,Personal Injury,4903 27th St,77539,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law offices of Kathryn Bradfield Lanan,http://www.lookbl.com/,,,Dickinson,TX,Galveston,832-738-1170,,Estate Planning,2404 Fm 517 Rd E,77539,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Leigh Cates Law Firm, PLLC",,,,Dickinson,TX,Galveston,281-967-7988,,Estate Planning,1455 Fm 646 Rd W Ste 203,77539,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Melinda Marie Droll Metz,,,,Dickinson,TX,Galveston,832-818-3948,,Estate Planning,2117 Ninos Dr,77539,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Patrick J. Kail,,,,Dickinson,TX,Galveston,,,Civil Litigation,5107 Bayou Dr,77539,Houston,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Shauna Berardinelli Correia, Attorney at Law",,,,Dickinson,TX,Galveston,281-534-2400,,Criminal Defense,2404 Fm 517 Rd E,77539,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"The Poehl Law Firm, PLLC",https://www.poehllawfirm.com/,,,Dickinson,TX,Galveston,409-740-7200,,Criminal Defense,314 Fm 517 Rd W,77539,Houston,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Wade A. Greiner Attorney at Law,https://www.wagreinerlaw.com/,,,Dickinson,TX,Galveston,713-489-3029,,General,2404 Fm 517 Rd E,77539,Houston,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
ALSTON LAW GROUP. PLLC,,,,Friendswood,TX,Galveston,281-335-8900,,Estate Planning,807 S Friendswood Dr Ste 1,77546,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Alan Garrett Smith,,,,Friendswood,TX,Galveston,,,Criminal Defense,1616 Falcon Ridge Blvd.,77546,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Anderson Pfeiffer PC,,,,Friendswood,TX,Galveston,281-488-6535,,Estate Planning,3 Parkside Dr Ste 104,77546,Houston,2,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Bacus Law,https://bacuslaw.com/,,,Friendswood,TX,Galveston,832-910-7923,,Immigration,PO Box 2253,77549,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Berlinger Law Firm, PLLC",https://www.berlinger-law.com/,,,Friendswood,TX,Galveston,281-993-3779,,Estate Planning,907 S Friendswood Dr Ste 218,77546,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Canady Law Group, P.L.L.C.",http://www.canadylawgroup.com/,,,Friendswood,TX,Galveston,713-501-5513,services@canadylawgroup.com,Criminal Defense,4558 Fm 2351 Rd,77546,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Caryn L. Cailleteau,,,,Friendswood,TX,Galveston,281-222-5712,,Workers' Compensation,PO Box 123,77549,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Charles Aaron LeMay,,,,Friendswood,TX,Galveston,,,General,902 Cactus Ridge Ct,77546,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Christine L. Mangle,,,,Friendswood,TX,Galveston,281-993-4157,,General,1506 E Winding Way Dr Ste 204,77546,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"Christoffel Law Group, PLLC",https://www.christoffellawgroup.com/,,,Friendswood,TX,Galveston,281-429-8402,,Personal Injury,1506 E Winding Way Dr Ste 506,77546,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Colton Ross Dutton,,,,Friendswood,TX,Galveston,,,General,4425 Fm 2351 Rd Ste C,77546,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Comeka Chantay Anderson Diaz,,,,Friendswood,TX,Galveston,,,Employment Law,P.O. Box 877,77549,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Cotton - Farrell PC,,,,Friendswood,TX,Galveston,,,Personal Injury,110 Eagle Lakes Dr.,77546,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Crinion Richardson & Langley LLP,https://www.crl-legal.com/,,,Friendswood,TX,Galveston,281-990-8300,mrichardson@crl-legal.com,General,PO Box 485,77549,Houston,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"D Michael Henderson Jr, Atty at Law",,,,Friendswood,TX,Galveston,281-482-1800,,Personal Injury,699 S Friendswood Dr Ste 105,77546,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Debra Ann Needs,https://www.friendswooddivorceattorney.com/,,,Friendswood,TX,Galveston,281-280-0009,debneeds22@aol.com,Estate Planning,1560 W Bay Area Blvd Ste 130,77546,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Donald Jackson Attorney at Law,,,,Friendswood,TX,Galveston,713-992-1978,,Civil Litigation,3502 Queensburg Ln,77546,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
"Douglas A. McAninch, P.C.",,,,Friendswood,TX,Galveston,713-247-0000,,Personal Injury,PO Box 2290,77549,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
"Fayez Law Group, PLLC",https://fayezlawgroup.com/,,,Friendswood,TX,Galveston,713-298-9899,,Criminal Defense,820 S Friendswood Dr Ste 203E,77546,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Flake ADR,https://www.flakeadr.com/,,,Friendswood,TX,Galveston,713-861-1847,rflake@flakeadr.com,Employment Law,133 N Friendswood Dr PMB 242,77546,Houston,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
G. Byron Fulk Attorney at Law,,,,Friendswood,TX,Galveston,409-771-5057,,Criminal Defense,1901 Sandy Lake Dr,77546,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Garth E. Wood,,,,Friendswood,TX,Galveston,281-543-0983,,General,5118 Pennystone Way,77546,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
George PLLC,https://georgepllc.com/,,,Friendswood,TX,Galveston,281-324-8488,jgeorge@georgepllc.com,Civil Litigation,1001 Briar Creek Dr,77546,Houston,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
George W. Dana,,,,Friendswood,TX,Galveston,281-488-3500,,Criminal Defense,1560 W Bay Area Blvd Ste 323,77546,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Hannah Law P.C.,https://hannahlawpc.com/,,,Friendswood,TX,Galveston,832-345-6318,,Estate Planning,1410 E Winding Way Dr Ste E,77546,Houston,2,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
"Heard Trial Lawyers, PlLC",,,,Friendswood,TX,Galveston,713-858-1555,,Personal Injury,2401 Quiet Manor Ct,77546,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Henderson - Williams, P.L.L.C.",,,,Friendswood,TX,Galveston,281-947-8814,,Civil Litigation,PO Box 1326,77549,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Horseshoe Construction,,,,Friendswood,TX,Galveston,832-373-8290,,Civil Litigation,3015 AUTUMN HARVEST DR,77546,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
"HungerRush, LLC",,,,Friendswood,TX,Galveston,,,General,707 Pine Hollow Drive,77546,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
J. Patrick Coulson,,,,Friendswood,TX,Galveston,713-944-3811,,Estate Planning,PO Box 1122,77549,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
J. Sebastian Perera,,,,Friendswood,TX,Galveston,713-444-9136,,General,3524 Firenze Dr,77546,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"J.M.Pheiffer, Attorney at Law, PLLC",,,,Friendswood,TX,Galveston,713-256-4762,,Estate Planning,1905 Creekwood Lane,77546,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Janet A. Brown,,,,Friendswood,TX,Galveston,832-473-5010,,General,PO Box 2152,77549,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"Jason L. Davis & Associates, L.l.C.",http://www.jasondavislawfirm.com/,,,Friendswood,TX,Galveston,281-482-9490,orders@jasondavislawfirm.com,Real Estate,1500 E Winding Way Dr,77546,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Jennifer Christy Waggoner Rich,,,,Friendswood,TX,Galveston,281-352-8732,,General,PO Box 2025,77549,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Joanne M. Badeaux P.C. dba Badeaux & Associates,https://www.dedicatedlaw.com/,,,Friendswood,TX,Galveston,832-802-9275,,Estate Planning,3 Parkside Dr Ste 114,77546,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
John Ellis O'Brien,,,,Friendswood,TX,Galveston,713-230-8447,,Estate Planning,16927 Blackhawk,77546,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
John F. Lynch,,,,Friendswood,TX,Galveston,832-569-2209,,General,209 Stanley Ct,77546,Houston,4,1,2026-09-13,State Bar of Texas Member Directory; Justia
John N. Turner,,,,Friendswood,TX,Galveston,713-516-8318,,General,3201 Salisbury Ct,77546,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Julie E Grantham,,,,Friendswood,TX,Galveston,281-702-8860,,General,1758 Spring View Dr,77546,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Kevin Lindsey Bradshaw,,,,Friendswood,TX,Galveston,,,Real Estate,16423 Forest Bend Ave.,77546,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Law Firm of Alton C. Todd,https://www.txpersonalinjuryfirm.com/,,,Friendswood,TX,Galveston,281-992-8633,,Personal Injury,312 S Friendswood Dr,77546,Houston,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office Of Donna L. LeLeux,,,,Friendswood,TX,Galveston,281-648-2220,,Estate Planning,PO Box 1541,77549,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Bobbi J Kacz,,,,Friendswood,TX,Galveston,281-924-6690,,General,1410 Greenbriar Ave,77546,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Law Office of J L Carpenter,https://www.jlcarpenterlaw.com/,,,Friendswood,TX,Galveston,713-201-6767,john@gmail.com,Criminal Defense,907 S Friendswood Dr Ste 202,77546,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
