law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers
Krause & Kinsman Law Firm,https://krauseandkinsman.com,,,Fairway,KS,Johnson,816-200-2900,info@krauseandkinsman.com,Bankruptcy,"50 states, we",,Kansas City,2,6
Law Office of Courtney B. Waits,https://waitslawfirm.cliogrow.com,,,Fairway,KS,Johnson,816-283-3337,courtney@waits-law.com,Family Law,2010 Missouri and Kansas Rising Star in KC Magazine and as an Up and Coming,,Kansas City,4,2
Law Office of Mike Reneau LLC,https://www.mikereneau.com,,,Fairway,KS,Johnson,816-434-6200,mreneau@reneaulawoffice.com,Personal Injury,,,Kansas City,4,
Law Offices of Misti Cerra LLC,https://www.attorneymcerra.com,,,Fairway,KS,Johnson,816-806-3060,attorneymcerra@gmail.com,Immigration,"1828 SWIFT ST., SUITE",,Kansas City,2,
Law Offices of Peter Jouras,https://www.jouraslaw.com,,,Fairway,KS,Johnson,913-677-1999,lawoffice@jouraslaw.com,Personal Injury,4330 Shawnee Mission Pkwy,66205,Kansas City,5,5
Lawyer Profiles - Johnston Law Firm,https://johnstonlawkc.com/lawyer-profiles,,,Fairway,KS,Johnson,816-787-0310,,Criminal Defense,"30 cases to verdict in which clients were charged with criminal offenses including murder in the first degree, murder",,Kansas City,5,
Mann Gordon Hussey LLC,http://www.mghfamilylaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJh7DfmWvpwIcRgTJIPtp7uwM,,Fairway,KS,Johnson,(913) 534-8099,info@manntuckermuir.com,Criminal Defense,4400 Shawnee Mission Pkwy #204,66205,Kansas City,5,2
"Martsching Law Firm, LLC",https://www.martschinglaw.com,,,Fairway,KS,Johnson,816-832-2555,,Family Law,1538179217_EstatePlanning.jpg)\\,,Kansas City,4,
Sandage Law LLC,https://sandagelaw.com,,,Fairway,KS,Johnson,816-753-0800,info@sandagelaw.com,Criminal Defense,,,Kansas City,5,
"Shapiro & Kreisman, LLC",,https://www.google.com/maps/place/?q=place_id:ChIJbUNz0WTuwIcRZgCQcBtlnEI,,Fairway,KS,Johnson,(913) 831-3000,,Criminal Defense,4220 Shawnee Mission Pkwy #418B,66205,Kansas City,5,
"The Dickson Law Firm, LLC - Kansas City",https://kcworkcomplawyer.com,,,Fairway,KS,Johnson,816-914-9478,Andy@KCWorkCompLawyer.com,Workers' Compensation,2025 LawLawyerTemplate - All Rights Reserved. Powered,,Kansas City,5,
"Tim Mudd, Attorney & Counselor-At-Law",https://muddlawfirm.biz,,,Fairway,KS,Johnson,816-541-3045,,Personal Injury,,,Kansas City,5,3
Vasos Donald W,,https://www.google.com/maps/place/?q=place_id:ChIJEUGkQnvuwIcRXkFKuOimfII,,Fairway,KS,Johnson,(913) 362-4400,,Criminal Defense,4400 Shawnee Mission Pkwy #100,66205,Kansas City,5,
Estate & Trust Law - Top Lawyers USA,https://toplawyersusa.com/attorneys/practice-area/estate-trust-law,,,Gardner,KS,Johnson,617-778-9100,,Medical Malpractice,"23 I argued many times before the Illinois Supreme court Seventh Circuit Court of Appeals, I",,Kansas City,5,
Faces and Places of Toledo Law,https://www.utoledo.edu/law/alumni-magazine/alumni/profiles,,,Gardner,KS,Johnson,(419) 530-2882,law.alumni@utoledo.edu,Personal Injury,"37 years in private practice in Nigeria, serving",,Kansas City,5,12
"LifePlan Legal, LLC",,https://www.google.com/maps/place/?q=place_id:ChIJOWEszYWkwIcRflQQ6CvHO0A,,Gardner,KS,Johnson,(913) 703-4357,,Criminal Defense,29609 W 185th St,66030,Kansas City,5,
Nicole Gardner - Employment Attorney,https://www.gardnerskelton.com/our-team/nicole-gardner,,,Gardner,KS,Johnson,704-390-7007,nicole@gardnerskelton.com,Employment Law,0350 and let our receptionist know that you are interested in becoming a client.,,Kansas City,3,
"Randy Gardner, JD, LLM, MBA, CPA, Of Counsel","https://estateplaninc.com/lawyer/Randy-Gardner,-JD,-LLM,-MBA,-CPA_cp20470.htm",,,Gardner,KS,Johnson,949-497-5056,ldaff@estateplaninc.com,Family Law,706 Estate Tax Returns,,Kansas City,4,
"Stockton & Kandt, LLC",https://www.stocktonlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJtTh6VGWjwIcR8jsm2hli9vg,,Gardner,KS,Johnson,(913) 856-2828,carrie@stocktonlaw.com,Personal Injury,952 E Lincoln Ln,66030,Kansas City,5,
The Law Office of Mark D Lewis,http://www.criminallawingardnerks.com/,https://www.google.com/maps/place/?q=place_id:ChIJtx3Q_m-jwIcRiTP2XukaHZw,,Gardner,KS,Johnson,(913) 856-6600,,Criminal Defense,212 E Main St,66030,Kansas City,5,3
"Timothy T. Gardner, Jr. - Thrun Law",https://www.thrunlaw.com/content/timothy-t-gardner-jr,,,Gardner,KS,Johnson,517-374-8833,tgardner@thrunlaw.com,Employment Law,,,Kansas City,3,
"Vega Law Offices, LLC",http://www.vegalaw.com,https://www.google.com/maps/place/?q=place_id:ChIJP2MhspyjwIcR4hndn-vTeME,,Gardner,KS,Johnson,(913) 856-7596,,General,510 W Main St,66030,Kansas City,4,
"William Gardner, K.C. - Pitblado Law",https://www.pitblado.com/our-people/william-s-gardner,,,Gardner,KS,Johnson,204-956-3560,gardner@pitblado.com,Workers' Compensation,"1994 Pitblado Lectures, The",,Kansas City,4,2
Abagail Lea Pierpoint,http://www.wmlaw.com,,https://www.martindale.com/by-location/kansas-lawyers/,Leawood,KS,Johnson,872-270-8590,mcsabatino@wmlaw.com,Personal Injury,11460 Tomahawk Creek Pkwy Ste 310,,Kansas City,5,74
Abraham D. Kuhl,https://www.ykf-law.com,,,Leawood,KS,Johnson,913-827-4101,,Family Law,4901 W 136,66224,Kansas City,4,
Arnett Law LC,https://www.arnettlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJu2uJQhzCwIcRzDspY2m-I1c,,Leawood,KS,Johnson,(913) 393-4429,jim@arnettlaw.com,Personal Injury,4901 W 136th St,66224,Kansas City,5,1
Bartimus Frickleton Robertson Rader PC,https://bflawfirm.com,,,Leawood,KS,Johnson,913-266-2300,,Personal Injury,4000 W 114th St Ste 310,66211,Kansas City,5,7
Bath & Edmonds,http://www.bathedmonds.com/,https://www.google.com/maps/place/?q=place_id:ChIJyzGBP3HswIcRSg50al0m8a4,,Leawood,KS,Johnson,(913) 652-9800,tom@bathedmonds.com,Criminal Defense,4000 W 114th St Suite 210,66211,Kansas City,5,
"Berger Estate & Elder Law, PA",https://www.berger-lawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJcyV88CbqwIcRrqzW9qYKQdU,,Leawood,KS,Johnson,(913) 491-6332,info@berger-lawfirm.com,Family Law,11233 Nall Ave,66211,Kansas City,4,4
Brady & Associates,https://chambers.com/all-lawyers-usa-5,,,Leawood,KS,Johnson,913-696-0925,info@lawyerguide.com,Employment Law,2118 W 120th St,66209,Kansas City,3,1
Brandon Taylor Pittenger,,,,Leawood,KS,Johnson,(913) 386-6783,,Bankruptcy,,,Kansas City,2,
Brent Randy Kellenberger,,,,Leawood,KS,Johnson,(913) 270-0752,,Business Law,,,Kansas City,2,
Bryson Cloon,http://www.cloonlaw.com,,,Leawood,KS,Johnson,913-661-9600,,Personal Injury,11609 Manor Rd,66211,Kansas City,5,
Business Law Group,https://kcbusinesslawgroup.com/,https://www.google.com/maps/place/?q=place_id:ChIJMVxEpB3CwIcROCSDtUbSVas,,Leawood,KS,Johnson,(913) 225-8215,,Employment Law,4901 W 136th St #220,66224,Kansas City,3,3
Caleb Richard Biesterveld,,,,Leawood,KS,Johnson,(913) 353-3805,,Personal Injury,,,Kansas City,5,
Card Compliant LLC,https://www.cardlawfirm.com/,,,Leawood,KS,Johnson,913-337-2776,cardlawfirm@gmail.com,Family Law,11610 Ash St #200,66211,Kansas City,4,2
Christopher J. Kellogg,,,,Leawood,KS,Johnson,(866) 579-8590,,Family Law,,,Kansas City,4,
Christopher Thomas Wilson,,,,Leawood,KS,Johnson,(913) 379-2957,,Family Law,,,Kansas City,4,
Cloon Law Firm,http://lawyerserviceskansascityks.com,,,Leawood,KS,Johnson,(913) 624-9051,,General,11150 Overbrook Rd Ste 350,66211,Kansas City,4,1
Collin Pierce Huerter,,,,Leawood,KS,Johnson,(913) 379-8701,,Criminal Defense,,,Kansas City,5,
Commercial Law Group,http://commerciallawgroup.net,,,Leawood,KS,Johnson,(913) 345-8855,,General,4901 College Blvd,66211,Kansas City,4,
Courtney Taylor Henderson,,,,Leawood,KS,Johnson,(913) 490-0761,,Criminal Defense,,,Kansas City,5,
Cranmer Law Firm,http://www.cranmerlaw.com,,,Leawood,KS,Johnson,(913) 387-3185,,General,11115 Ash St,66211,Kansas City,4,
DRZ Law,https://www.drzlawfirm.com/?utm_source=Google&utm_medium=GMB&utm_campaign=drzlawfirm&utm_id=DRZ+Law+Firm,https://www.google.com/maps/place/?q=place_id:ChIJjW-3Cd7owIcRJ9yl-jGmO-w,,Leawood,KS,Johnson,(913) 214-8606,,Personal Injury,8700 State Line Rd suite 305,66206,Kansas City,5,
Dana L. Parks,,,,Leawood,KS,Johnson,(913) 210-5681,,Family Law,,,Kansas City,4,
Daniel Scott Rabin,,,,Leawood,KS,Johnson,(913) 386-5491,,Bankruptcy,,,Kansas City,2,
David Alig,http://aliglawfirm.com,,,Leawood,KS,Johnson,913-387-5522,,Personal Injury,11115,66211,Kansas City,5,
Davis Ketchmark McCreight & Ivers  Law practice,http://www.personalinjurylawkansascity.com,,,Leawood,KS,Johnson,(913) 381-7900,,General,11161 Overbrook Rd,66211,Kansas City,4,
Debra Halluer Law Office,https://www.hallauerlawoffice.com/,https://www.google.com/maps/place/?q=place_id:ChIJB6uMIIbpwIcRgTIoQvzYF9s,,Leawood,KS,Johnson,(913) 345-0000,info@lawyerguide.com,Estate Planning,4707 College Blvd,66211,Kansas City,2,
Don A. Peterson,,,,Leawood,KS,Johnson,(913) 600-7526,,Business Law,,,Kansas City,2,
Donald Ray Whitney,,,,Leawood,KS,Johnson,(913) 386-6147,,Business Law,,,Kansas City,2,
"Douglas J. Patterson, Attorney at Law",,,,Leawood,KS,Johnson,913-526-3880,,Real Estate Law,12716 Linden St,66209,Kansas City,2,1
Drew Elizabeth Davis,,,,Leawood,KS,Johnson,(913) 354-8250,,Real Estate Law,,,Kansas City,2,
Dustin Ray Crook,,,,Leawood,KS,Johnson,(913) 353-3774,,Personal Injury,,,Kansas City,5,
"Epstein Law Firm Kansas City, Johnson County",http://epsteinlawfirmkc.com/,https://www.google.com/maps/place/?q=place_id:ChIJi65XMBrCwIcRhhQcxQn21hU,,Leawood,KS,Johnson,(913) 396-5123,info@epsteinlawfirmkc.com,Real Estate,4630 W 137th St #103,66224,Kansas City,2,
Estate Planning - Heritage Law LLP,https://www.heritagelawkc.com/,https://www.google.com/maps/place/?q=place_id:ChIJW0f6Q03pwIcR7iKJ4r-yqPE,,Leawood,KS,Johnson,(913) 359-9513,admin@heritagelawkc.com,Estate Planning,8900 State Line Rd Ste #330,66206,Kansas City,2,
"G. Michael Fatall, LLC",,,,Leawood,KS,Johnson,816-809-2035,,Personal Injury,14401 Falmouth St.,66224,Kansas City,5,
Geoffry William Hetley,,,,Leawood,KS,Johnson,(913) 289-5467,,Bankruptcy,,,Kansas City,2,
Gerald William Merrill,,,,Leawood,KS,Johnson,(913) 325-2884,,Criminal Defense,,,Kansas City,5,
Goodwin Johnston LLC,https://goodwinjohnston.com/,,,Leawood,KS,Johnson,816-994-7500,,Personal Injury,"11141 Overbrook Rd, Ste 102",66211,Kansas City,5,2
Hasty Law Firm LLC.,https://www.hastylaw.com,,,Leawood,KS,Johnson,(816) 283-3535,,General,8700 State Line Rd Ste 115,66206,Kansas City,4,
Heather Jo Schlozman,,,,Leawood,KS,Johnson,(913) 286-6097,,Employment Law,,,Kansas City,3,
Holland Injury Law,https://www.stlinjury.lawyer/?npcmp=dir:local:5085061:63105,,,Leawood,KS,Johnson,(816) 897-5647,,General,5300 College Blvd,66211,Kansas City,4,
J. Steven Neighbors,,,,Leawood,KS,Johnson,(913) 648-9505,,Criminal Defense,,,Kansas City,5,
Jason James Fletes,,,,Leawood,KS,Johnson,(913) 270-8624,,Family Law,,,Kansas City,4,
Jay D. Thomas,,,,Leawood,KS,Johnson,(913) 914-9196,,Personal Injury,,,Kansas City,5,
Jay T Grodsky Attorney At Law,http://www.jaygrodskykc.com,,,Leawood,KS,Johnson,(913) 232-2513,,General,11115 Ash St,66211,Kansas City,4,
Jean W Wise Law Offices,http://www.kcfamilylaw.com,,,Leawood,KS,Johnson,(913) 345-9473,,General,4005 W 110th Ter,66211,Kansas City,4,
Jeffrey Christopher Leiker,,,,Leawood,KS,Johnson,(913) 225-8911,,Family Law,,,Kansas City,4,
Jenkins Legal LLC,https://jenkinslegalkc.com,,,Leawood,KS,Johnson,913-815-0084,micah@micahrich.com,Personal Injury,4000 W 114th St,66211,Kansas City,5,1
Jerold A. Bressel,,,,Leawood,KS,Johnson,(913) 521-5967,,Family Law,,,Kansas City,4,
KC Legacy Law,http://www.kclegacylaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJLfV_jySVwIcR_ka--v_uwoU,,Leawood,KS,Johnson,(913) 228-3144,filler@godaddy.com,Estate Planning,5440 W 110th St,66211,Kansas City,2,1
Katherine Suzanne Fisher Clevenger,,,,Leawood,KS,Johnson,(913) 353-4602,,Family Law,,,Kansas City,4,
Kelly Marie Davidzuk,,,,Leawood,KS,Johnson,(855) 740-7479,,Family Law,,,Kansas City,4,
Kenneth McRae,http://www.mcraelawoffice.com,,,Leawood,KS,Johnson,913-972-4765,,Family Law,11709 Roe Ave Ste D-116,66211,Kansas City,4,
Ketchmark & McCreight PC,http://www.kansascitylawoffice.com/,,,Leawood,KS,Johnson,913-266-4500,,Personal Injury,"11161 Overbrook Rd, Ste 210",66221,Kansas City,5,5
Kevin Joseph Kruse,,,,Leawood,KS,Johnson,(913) 386-5349,,Employment Law,,,Kansas City,3,
Kincaid Business & Entrepreneurial Law LLC,https://kincaidlawkc.com/,https://www.google.com/maps/place/?q=place_id:ChIJ7yoUOiDqwIcRE-goajJVcsU,,Leawood,KS,Johnson,(913) 735-7707,admin@kincaidlawkc.com,Employment Law,5251 W 116th Pl Ste 200,66211,Kansas City,3,1
"Know CLM, LLC",https://www.knowclm.com/,,,Leawood,KS,Johnson,913-706-5101,,Family Law,4960 W 129th Ter,66209,Kansas City,4,1
LRC Law Landis Rath & Cobb,https://lrclaw.com,,,Leawood,KS,Johnson,(302) 467-4400,brown@lrclaw.com,Bankruptcy,100MM_ _For work on the Sale of Contract Pharmaceuticals Limited_,,Kansas City,2,
Law Firm of Kevin Stuart Cavanaugh,https://www.cavlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJHWphGLnrwIcRPEDia7Fzupo,,Leawood,KS,Johnson,(913) 624-9547,,Family Law,4707 College Blvd Ste 208,66211,Kansas City,4,2
"Law Office Of Daniel E. Stuart, P.A.",http://stuartlaw.net/,https://www.google.com/maps/place/?q=place_id:ChIJ5V5hTE_pwIcREybLxU7m3SU,,Leawood,KS,Johnson,(913) 379-3300,dan@stuartlaw.net,Personal Injury,4707 College Blvd Ste 208,66211,Kansas City,5,4
Law Office of Kevin E. Dellett,https://dellettlaw.net/,https://www.google.com/maps/place/?q=place_id:ChIJcYuOnN7BwIcRdKbifo13OcE,,Leawood,KS,Johnson,(913) 897-0897,kevin@dellettlaw.com,Criminal Defense,4630 W 137th St #200,66224,Kansas City,5,3
Law Office of Leslie Kulick LLC,,,,Leawood,KS,Johnson,913-481-7927,,Business Law,11117 Juniper Dr,66211,Kansas City,2,1
Law Offices Of Bruce J. Clark,,,,Leawood,KS,Johnson,785-224-3431,,Real Estate Law,"3401 College Blvd, Ste 220",66211,Kansas City,2,1
Law Offices Of Cohen Mcneile & Pappas P.C.,http://www.cmplaw.net,,https://www.martindale.com/by-location/kansas-lawyers/,Leawood,KS,Johnson,(913) 738-2825,info@phwjlaw.com,Civil Litigation,4601 College Blvd Ste 200,66211,Kansas City,3,
Leverage Law Group LLC,https://www.leveragelaw.com,,,Leawood,KS,Johnson,913-469-4009,,Family Law,"4501 College Blvd, Suite 280",66211,Kansas City,4,14
Lindsey P. Erickson,,,,Leawood,KS,Johnson,(913) 600-4811,,Criminal Defense,,,Kansas City,5,
Mark C. Beam-Ward,,,,Leawood,KS,Johnson,(913) 914-8658,,Employment Law,,,Kansas City,3,
Martin Law Group,https://www.olathe-lawyer.com/practice-areas/family-law/?utm_source=google&utm_medium=organic&utm_campaign=GBP_Leawood,https://www.google.com/maps/place/?q=place_id:ChIJ3TuVpFXrwIcR5bmWAJ1Cf00,,Leawood,KS,Johnson,(913) 764-9700,jw@kc-attorney.com,Personal Injury,11551 Ash St #205,66211,Kansas City,5,2
Matthew Johnathan Brooker,,,,Leawood,KS,Johnson,(913) 374-7910,,Insurance Law,,,Kansas City,1,
McConnell & McMahon,,https://www.google.com/maps/place/?q=place_id:ChIJUexupnPswIcRtYl1nKXXffg,,Leawood,KS,Johnson,(913) 888-2680,,Family Law,4707 College Blvd Ste 208,66211,Kansas City,4,
Michael D. Strohbehn,,,,Leawood,KS,Johnson,913-488-4005,,Personal Injury,4005 W 123rd St,66209,Kansas City,5,1
Michael David Townsend,,,,Leawood,KS,Johnson,(866) 753-7469,,Personal Injury,,,Kansas City,5,
"Monaco, Sanders, Racine, Powell & Reidy, LC",http://www.lawyerskc.net/,https://www.google.com/maps/place/?q=place_id:ChIJl7bJ7WLowIcRKl7XRnFZ5XA,,Leawood,KS,Johnson,(816) 523-2400,,Personal Injury,8700 State Line Rd #110,66206,Kansas City,5,4
Mr. Gyros Greek Food & Pastries,http://www.mrgyroskc.com,,,Leawood,KS,Johnson,(913) 469-4141,ef5d9bbac3354b759bfd7a23c3313b3f@o244637.ingest.us.sentry.io,General,11707 Roe Ave,66211,Kansas City,4,
Norris Keplinger Hicks & Welder LLC,http://www.nkfirm.com,,,Leawood,KS,Johnson,913-663-2000,,Business Law,"11551 Ash St, Ste 200",66211,Kansas City,2,6
Paul Darrell Cramm,,,,Leawood,KS,Johnson,(913) 735-8974,,Criminal Defense,,,Kansas City,5,
Phillips & Thomas LLC,https://phillipsandthomas.com/,https://www.google.com/maps/place/?q=place_id:ChIJiZBq4N_rwIcRTFDGi958mBw,,Leawood,KS,Johnson,(913) 385-9900,,Criminal Defense,5251 W 116th Pl suite 200,66211,Kansas City,5,2
Preuss | Foster Law,https://pflaw.com/?utm_source=google&utm_medium=gbp,https://www.google.com/maps/place/?q=place_id:ChIJ63B9n57pwIcRx4-mlfXy1r8,,Leawood,KS,Johnson,(816) 307-2788,info@pflaw.com,Personal Injury,11141 Overbrook Rd #104,66211,Kansas City,5,
Protzman Law Firm,https://www.protzmanlaw.com/?npcmp=dir:local:4939779:66211,,,Leawood,KS,Johnson,(844) 437-8381,,Intellectual Property,4001 W 114th St Ste 110,66211,Kansas City,1,
"Richard S. Wetzler, Attorney",,,,Leawood,KS,Johnson,913-706-7521,,Family Law,3000 W 121st St,66209,Kansas City,4,1
Richard Watts Morefield,,,,Leawood,KS,Johnson,(855) 973-0127,,Personal Injury,,,Kansas City,5,
Rittmaster Law Office,http://rittmasterlaw.com,,,Leawood,KS,Johnson,(913) 341-4529,,Tax Law,5350 College Blvd,66211,Kansas City,2,
Ronald Charles Rundberg,,,,Leawood,KS,Johnson,(913) 954-4688,,Family Law,,,Kansas City,4,
"Rouse Frets White Goss Gentile Rhodes, P.C.",https://rousepc.com/,https://www.google.com/maps/place/?q=place_id:ChIJHYZzNyDqwIcRQcbKZKxaAjg,,Leawood,KS,Johnson,(913) 387-1600,logo-secondary-rfw-color@2x.png,Business Law,5250 W 116th Pl #400,66211,Kansas City,2,4
Rubin Law Firm LLC,https://www.rubinlaw.com/,,,Leawood,KS,Johnson,816-589-2677,email@rubinlaw.com,Estate Planning,3105 W. 132nd St,66209,Kansas City,2,1
Russell Powell,http://kcattorneys.net/,https://www.google.com/maps/place/?q=place_id:ChIJj5LhsLTtwIcR1L1cen0vj7w,,Leawood,KS,Johnson,(816) 399-5179,,Personal Injury,8700 State Line Rd #110,66206,Kansas City,5,4
Seck & Associates,http://www.seckassociates.com/,https://www.google.com/maps/place/?q=place_id:ChIJK03EDtzBwIcR2HiVGR8aGzk,,Leawood,KS,Johnson,(913) 815-8481,sseck@seckassociates.com,Estate Planning,3401 College Blvd Ste. 220,66211,Kansas City,2,3
"Sheldon Bernstein Attorney At Law, LLC",http://sheldonbernsteinlaw.com,,,Leawood,KS,Johnson,(816) 444-7280,,General,4707 College Blvd.,66211,Kansas City,4,
Sheryl Lynn Bayes-Weiner,,,,Leawood,KS,Johnson,(913) 354-8770,,Estate Planning & Probate,,,Kansas City,1,
"Stephen G. Bolton, Attorney",,,,Leawood,KS,Johnson,913-396-3919,,Business Law,11111 Nall Ste 205,66211,Kansas City,2,1
Tara M. Swartz,,,,Leawood,KS,Johnson,(617) 616-8570,,Employment Law,,,Kansas City,3,
The Damore Law Firm,http://www.damorelawfirm.com,,,Leawood,KS,Johnson,(913) 652-3377,,General,5330 College Blvd,66211,Kansas City,4,
The Eastman Law Firm,https://theeastmanlawfirm.com/,https://www.google.com/maps/place/?q=place_id:ChIJ__-7vG6VwIcRQnCuslAE4AI,,Leawood,KS,Johnson,(913) 908-9113,gary@theeastmanlawfirm.com,Family Law,4901 W 136th St Ste. 240,66224,Kansas City,4,
The Epstein Law Firm LLC,https://www.epsteinlawfirmkc1.com,,,Leawood,KS,Johnson,913-396-5123,info@epsteinlawfirmkc.com,Business Law,4630 W 137th St Ste 103,66224,Kansas City,2,1
"The Law Office of Colby L. Rieke, L.L.C.",https://riekelaw.com,,,Leawood,KS,Johnson,(913) 322-7727,,General,5330 College Blvd,66211,Kansas City,4,
The Law Office of Joe Ramboldt LLC,https://www.kclawyer.net/?y_source=1_MTIyMjA3MzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.google.com/maps/place/?q=place_id:ChIJ3z_j4pXewIcR5FpiaeItSvg,,Leawood,KS,Johnson,(816) 522-5902,,Personal Injury,8700 State Line Rd #115,66206,Kansas City,5,
The Law Offices of Charles R. Green,http://www.kansascityduilawfirm.com/?utm_source=GMB&utm_medium=organic&utm_campaign=leawood,https://www.google.com/maps/place/?q=place_id:ChIJD4Q3oqfpwIcR4oIOBR3nO3Y,,Leawood,KS,Johnson,(913) 383-3311,charlesrgreen@hotmail.com,Personal Injury,2309 W 104th Terrace,66206,Kansas City,5,4
