law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
Austin Taylor Hubbert,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Axiom,https://www.axiomlaw.com/,,,,TX,Fort Bend,,,Real Estate,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Aya Mahjoub,,,,,TX,Fort Bend,,,Immigration,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Ayesha Mohiuddin,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Aysegul Eryilmaz Williams,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Azubike Nnamdi Anyaoku,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
BWC Terminals,,,,,TX,Fort Bend,832-277-3242,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Barry Louis Jones,,,,,TX,Fort Bend,713-816-4792,,Criminal Defense,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Bellale Del Valle Lara Guerrero,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Benjamin Chet Barkley,,,,,TX,Fort Bend,512-463-1176,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Benjamin Mark Pei,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"Best Best & Krieger, LLP",https://bbklaw.com/,,,,TX,Fort Bend,202-370-5334,whitney.murray@bbklaw.com,Real Estate,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Bethany Ann Payne,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Bhakti Kirtan Vaghela,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"Big Enrichment, L.L.C.",,,,,TX,Fort Bend,,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Billy Joe Fair,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Blake Adam Wood,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Blank Rome LLP,,,,,TX,Fort Bend,713-815-3325,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Blesson Mathews,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Blessy J. Varghese,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Bodson Environmental Law and Science,,,,,TX,Fort Bend,832-882-1657,,Real Estate,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Bora Yalimer,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Bostic Legal Group,,,,,TX,Fort Bend,214-356-1250,,Employment Law,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Bradford Brendt Rossi,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Brandt Eric Schneider,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Breonna Nicole Hurt,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Brian Christopher Koeppen,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Brian Jordan,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Britt Key Davis,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Brittney A. Robinson,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Brittnie Shonta Reeves,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Brooke Alysse Knight,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Camille Rae Joson,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Canetta Ivy Reid,,,,,TX,Fort Bend,,,Workers' Compensation,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Carmen Alicia Patino Urdaneta,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Carol Saliba,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Carol Vivian Bevan,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Casandra Valmond Moore,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Cassidy Lee Irwin,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Catherine C. Ngene,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Cecilia Gweneyette Broussard,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Chako Tomas Perez,,,,,TX,Fort Bend,,,Employment Law,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Chandra Beene,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Chansonique Alyse Rutherford,,,,,TX,Fort Bend,832-723-9241,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Charles William Christmas,,,,,TX,Fort Bend,,,Estate Planning,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Charlotte Diane Floeck,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Chase Bowman,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Chasity Arnesia Henry,,,,,TX,Fort Bend,,,Civil Litigation,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Chidi Umez,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Chisom Chinenye Amanchukwu,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Chloe Dixon,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Christina Marisa Brown,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Christina Sara Thomas,,,,,TX,Fort Bend,832-723-0826,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Christopher Conry Law,https://conrylaw.com/,,,,TX,Fort Bend,972-510-7124,,Civil Litigation,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Christopher Lee Bowen,,,,,TX,Fort Bend,,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Christopher Lee Wang,,,,,TX,Fort Bend,832-398-0114,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Christopher Nabzdyk,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Christopher Nathaniel Glueck,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Christopher Robert Sabbagh,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Claudia Isabel Oviedo,,,,,TX,Fort Bend,,,Immigration,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Claudia Zavaleta Eubanks,,,,,TX,Fort Bend,,,Estate Planning,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Cole Loren Popham,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Colten M. Clarke,,,,,TX,Fort Bend,,,Civil Litigation,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Conley Rose PC,,,,,TX,Fort Bend,512-656-6193,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Courtney Nicole Taylor,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Courtney P. Starzec,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Crystal Keron Ramswarup,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Cuong Lam Nguyen,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Cye James Fischer,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Cynthia Chidiogo Offordile,,,,,TX,Fort Bend,,,Estate Planning,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Cynthia Chidubem Odika,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
D. Craig Landin,,,,,TX,Fort Bend,713-254-5012,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"DK Law, PLLC",https://thedklawfirm.com/,,,,TX,Fort Bend,281-402-8856,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Daniel Desmond Stavinoha,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Daniel Marcelo Elustondo,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Daniel Prescott McManus,,,,,TX,Fort Bend,,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Darren Michael Bender,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Daryl Gene Aaron,,,,,TX,Fort Bend,832-683-6422,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
David A. Forson,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
David James Bolen,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Davis Trent Taylor,,,,,TX,Fort Bend,281-840-9803,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Dawn Elizabeth Allison,,,,,TX,Fort Bend,,,Criminal Defense,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
De'Andrea Lynne Taylor,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Deja Rena Cutno Morton,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Demetrius K. Bivins,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Demetrius K. Bivins,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Department Homeland Security,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Destiny Shadelhia Wesley,,,,,TX,Fort Bend,,,Estate Planning,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Devin Shawn Edwards,,,,,TX,Fort Bend,281-642-8297,,Civil Litigation,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Donnell Colbert,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Douglas Clayton Muth,,,,,TX,Fort Bend,,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Ebony Jeanice Young,,,,,TX,Fort Bend,,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Edward Anthony Fox,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Edward Earl Abels,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Efe Jeff Umaka,,,,,TX,Fort Bend,,,Bankruptcy,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Ekundayo Seton,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Elaine Ingrid Pascual Miller,,,,,TX,Fort Bend,,,Immigration,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Eliane Ryder,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Elicia Renee Day,,,,,TX,Fort Bend,800-517-4360,,Real Estate,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Elizabeth Audrey Fawthrop Beatty,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Elizabeth Jaunita Lockett,,,,,TX,Fort Bend,,,Estate Planning,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Elizabeth Marie Hanna,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Elizabeth Nana Simo,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Elizabeth Painter Volmert,,,,,TX,Fort Bend,,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Elysia Susanna Garcia,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Enerflex Ltd.,,,,,TX,Fort Bend,713-408-4466,,Employment Law,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Eric M. Lee,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Erica J. Easter,,,,,TX,Fort Bend,,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Erin Kristen Mai,,,,,TX,Fort Bend,,,Real Estate,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Erin Patterson Isom,,,,,TX,Fort Bend,,,Estate Planning,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Essex Keith Campbell,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
FNTI,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Faisal Al Alam,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Farhan Irfan Mohiuddin,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Farhana Mumtaz Qureshi,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Fiona Sheree Goodison,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Fisher T. Galvin,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Flora Sheree Powell,,,,,TX,Fort Bend,,,Bankruptcy,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Forrest H. Clark,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Francis Adeleke Adesina,,,,,TX,Fort Bend,,,Civil Litigation,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Frank Jerome Fraley,,,,,TX,Fort Bend,,,Criminal Defense,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Fred M. Felcman,,,,,TX,Fort Bend,713-501-7223,,Criminal Defense,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Frederick V. Hackett,,,,,TX,Fort Bend,281-615-0582,,Criminal Defense,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Gabriel Alejandro Pizarro De Jesus,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Gabriel Hanna Haddad,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Galilea Carolina Born,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
George Peter Alex,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
George S. Pharis,,,,,TX,Fort Bend,,,Estate Planning,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Gina Crystal Hong,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Glynda P. Stowers,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Grace U. Nzekwesi,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Gretchen Au Daniel,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Hamza F. Abuharb,,,,,TX,Fort Bend,,,Civil Litigation,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Haneen Abu Ghazaleh,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Harold Everett Kennedy,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Harris Wilson & Christenson PLLC,,,,,TX,Fort Bend,281-869-3419,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"Hart IP, PLLC",,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Hart Law Associates,,,,,TX,Fort Bend,713-977-6097,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Hina Irfan Mohiuddin,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Hinna A. Hassan,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Humam Daas,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Huy Charlie Pham,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Hwapyeong Lee,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Ibeturu I. Alozie,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Indranil Chowdhury,,,,,TX,Fort Bend,281-772-9361,,Civil Litigation,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Irfan Siddiqui,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Irina Badea-Mic,,,,,TX,Fort Bend,361-537-4446,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Isaac Abraham Idicula,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
J Thomas Black PC,,,,,TX,Fort Bend,713-772-8037,,Bankruptcy,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
"J.W. Holliday, PLLC",,,,,TX,Fort Bend,,,Real Estate,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
JH Law,https://howethlaw.com/,,,,TX,Fort Bend,512-643-4951,info@howethlaw.com,Estate Planning,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"JO Law Firm, PLLC DBA Judah Legal",,,,,TX,Fort Bend,346-475-1247,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Jack Arthur Najarian,,,,,TX,Fort Bend,,,Estate Planning,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
James Clayborn Burnett,,,,,TX,Fort Bend,346-441-6160,,Civil Litigation,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
James Daniel Urban,,,,,TX,Fort Bend,,,Employment Law,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
James T. Karna,,,,,TX,Fort Bend,,,Civil Litigation,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Jamie C. McCoy,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Jamie Lynn French Cantu,,,,,TX,Fort Bend,713-459-0749,,Estate Planning,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Jamilah Asya Way,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Janet M. Heppard,,,,,TX,Fort Bend,,,Estate Planning,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Janet Shiree Allen Gardner,,,,,TX,Fort Bend,713-530-4154,,Criminal Defense,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Janice Marsha Kuo Hoppe,,,,,TX,Fort Bend,,,Employment Law,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Jason Andrew Weeks,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Jason Marcus Jacobs,,,,,TX,Fort Bend,281-414-3805,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Jason Michael Schmauch,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Jatoriyae Monique Dupree-Jones,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Jeffrey Jerwei Chen,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Jeffrey Mark Yurcak,,,,,TX,Fort Bend,,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Jennifer Erin Ryan,,,,,TX,Fort Bend,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
