law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
Omar Daniel Villarreal,,,,,TX,Webb,,,Immigration,,,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
Oscar D. Salinas Jr.,,,,,TX,Webb,,,Criminal Defense,,,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Roberto Ceballos,,,,,TX,Webb,,,Criminal Defense,,,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Sandra Bernal,,,,,TX,Webb,956-753-5313,,General,,,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Shelby E. Vazquez,,,,,TX,Webb,,,General,,,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Timothy Richard Bland,,,,,TX,Webb,956-523-4044,,General,,,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Valeria E. Reyes,,,,,TX,Webb,,,Employment Law,,,Laredo,3,1,2026-09-13,State Bar of Texas Member Directory
AMY R. ALLEN,,,,Laredo,TX,Webb,,,Employment Law,8315 ESTATE DR.,78045,Laredo,3,1,2026-09-13,State Bar of Texas Member Directory
Ada Cronfel,,,,Laredo,TX,Webb,956-723-0040,,Criminal Defense,1402 Victoria St,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Alarcon & Alarcon, PLLC",,,,Laredo,TX,Webb,956-723-5527,,Civil Litigation,1302 Washington St,78040,Laredo,3,1,2026-09-13,State Bar of Texas Member Directory
Alexandria Danielle Hale,,,,Laredo,TX,Webb,,,General,1204 San Agustin Avenue,78040,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Alice Penn Brittingham,,,,Laredo,TX,Webb,,,General,7611 N Bartlett Ave,78041,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Allan Wayne McGraw,,,,Laredo,TX,Webb,956-786-9045,,Criminal Defense,PO BOX 450162,78045,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Altgelt Law Office, PC",https://www.altgeltlaw.com/,,,Laredo,TX,Webb,956-725-4400,,Criminal Defense,219 E Del Mar Blvd Ste 2,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Anali Vargas,,,,Laredo,TX,Webb,,,Criminal Defense,1110 Washington St Ste 102,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Andres Reyes,,,,Laredo,TX,Webb,956-712-3633,,Criminal Defense,401 E Hillside Rd,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Angelina M. Torres, Attorney",,,,Laredo,TX,Webb,,,General,PO Box 450563,78045,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Armando Xavier Lopez,,,,Laredo,TX,Webb,956-726-0722,,Estate Planning,1510 Calle Del Norte Ste 16,78041,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
Arnulfo Gonzalez,,,,Laredo,TX,Webb,956-722-0071,,Personal Injury,"1510 Calle del Norte, Ste. 16 310 Linden Lane",78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Benavides Maddox, PC",http://www.benmadlaw.com/,,,Laredo,TX,Webb,956-791-3003,,Estate Planning,1015 Scott St,78040,Laredo,2,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Brian Christopher Bajew,,,,Laredo,TX,Webb,,,Criminal Defense,1300 Victoria St,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Brianna Eliza Castillo,,,,Laredo,TX,Webb,,,General,1110 Victoria St,78040,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
"Bruce J. Werstak, III, P.C.",,,,Laredo,TX,Webb,956-728-0011,,Civil Litigation,6721 McPherson Rd Ste 360,78041,Laredo,3,1,2026-09-13,State Bar of Texas Member Directory
"Campero & Associates, P.C.",,,,Laredo,TX,Webb,956-489-3333,,Personal Injury,34 Finca Loop,78045,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Cardenas & Rodriguez, A Texas Law Firm",https://www.cardenaslaw.com/,,,Laredo,TX,Webb,956-726-0700,,Criminal Defense,9902 Crystal Ct Ste 101,78045,Laredo,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
Claudia Garcia,,,,Laredo,TX,Webb,,,General,san luis st.,78046,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Claudia Valdez Balli,,,,Laredo,TX,Webb,956-712-4999,,Criminal Defense,PO Box 1058,78042,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Cristal Calderon,,,,Laredo,TX,Webb,956-523-4900,,General,1110 Washington St Suite 401,78040,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Customs and Border Protection,,,,Laredo,TX,Webb,956-289-4854,,Criminal Defense,5810 San Bernardo Ave Ste 490,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"DOJ-Executive Office of Immigration Review (Laredo, TX)",,,,Laredo,TX,Webb,956-523-6200,,Criminal Defense,"1406 Jacaman Road, Suite B",78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Dan Carlos Garza,,,,Laredo,TX,Webb,,,General,1023 Burke Dr,78045,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Daniel Humberto Ramirez,,,,Laredo,TX,Webb,,,General,1300 Victoria St.,78040,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
David Almaraz,,,,Laredo,TX,Webb,956-727-3828,,Criminal Defense,6262 McPherson Rd Ste 107,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"David Garcia Attorney At Law, PC",,,,Laredo,TX,Webb,956-712-4448,,Estate Planning,5420 Springfield Ave,78041,Laredo,2,2,2026-09-13,State Bar of Texas Member Directory
David Lawrence Reuthinger,,,,Laredo,TX,Webb,,,Criminal Defense,3402 E Del Mar Blvd Ste 160 PMB 219,78045,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
De Anda Law Firm PC,,,,Laredo,TX,Webb,956-726-0038,,Civil Litigation,212 Flores Ave,78040,Laredo,3,1,2026-09-13,State Bar of Texas Member Directory
Del Barrio Law Group,,,,Laredo,TX,Webb,956-753-7636,,Criminal Defense,6010 McPherson Rd Ste 120,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Del Rio Law Firm, PLLC",https://www.delriolawfirmtx.com/,,,Laredo,TX,Webb,956-294-2669,attorneypdr@gmail.com,Criminal Defense,401 E Hillside Rd,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Eduardo Jaime,,,,Laredo,TX,Webb,956-722-8604,,General,122 Pearson Moss Ln,78045,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
"Eduardo Romero, PLLC",,,,Laredo,TX,Webb,956-727-2402,,Civil Litigation,201 W Del Mar Blvd Ste 15,78041,Laredo,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Eduardo Yzaguirre,,,,Laredo,TX,Webb,956-645-9952,yzag@sbcglobal.net,Estate Planning,5902 Santa Maria Ave,78041,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Edward P. Dancause,,,,Laredo,TX,Webb,956-723-8888,,Criminal Defense,1102 Corpus Christi St,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Ernesto Alfredo Garcia,,,,Laredo,TX,Webb,956-326-8934,,Criminal Defense,528 Idylwood ln,78045,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Estella Rodriguez,,,,Laredo,TX,Webb,956-334-5358,,Criminal Defense,525 Mercado Ln,78043,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Eustorgio Perez,,,,Laredo,TX,Webb,956-334-1044,,General,10202 Crossroads Loop Ste E,78045,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Federal Public Def. Office Laredo Division,,,,Laredo,TX,Webb,956-753-5313,,Criminal Defense,1202 Houston St.,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Flores Flores & Canales,,,,Laredo,TX,Webb,956-728-7474,,General,8702 Calvery Ct,78045,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Francisco Javier Montemayor,,,,Laredo,TX,Webb,956-726-8811,,Criminal Defense,1020 Juarez Ave,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
G. Nicholas Van Steenberg,,,,Laredo,TX,Webb,956-794-9737,,Estate Planning,"7718 McPherson Road, Suite 304",78045,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
George A. Juarez,,,,Laredo,TX,Webb,956-724-1915,,Estate Planning,217 W Village Blvd Ste 2,78041,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
Goldsmith Law Firm,,,,Laredo,TX,Webb,956-763-8669,,Criminal Defense,9012 Yale Street,78045,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Gonzalez Druker Law Firm, PLLC",https://hitbacklaw.com/meet-our-team/marc-a-gonzalez/,,,Laredo,TX,Webb,956-728-9191,marc@gdlfirm.com,Criminal Defense,1119 Houston St,78040,Laredo,5,4,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; Justia
Guillermo Ruben Garcia,,,,Laredo,TX,Webb,956-712-1600,,Criminal Defense,211 Calle Del Norte,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Guzman Law Firm, PLLC",,,,Laredo,TX,Webb,956-333-3977,,Criminal Defense,1801 Washington St,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Hale Mediations, P.L.L.C.",https://halemediations.com/,,,Laredo,TX,Webb,956-602-3448,hale@halemediations.com,General,PO Box 1204,78042,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
"Hall, Quintanilla & Alarcon, LC",,,,Laredo,TX,Webb,956-723-5527,,Civil Litigation,1302 Washington P.O. Box 207,78042,Laredo,3,1,2026-09-13,State Bar of Texas Member Directory
Indalecio R. Guardiola,,,,Laredo,TX,Webb,956-744-5608,,General,1604 Woodland Dr.,78045,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
"J. Cruz & Associates, LLC",https://jca-law.com/,,,Laredo,TX,Webb,956-717-1300,support@jca-law.com,Employment Law,"216 W. Village Blvd., Ste. 202",78041,Laredo,3,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"JCA Law, PLLC",https://jca-law.com/,,,Laredo,TX,Webb,956-717-1300,support@jca-law.com,Employment Law,216 W Village Blvd Ste 202,78041,Laredo,3,5,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Jennifer Lynne Day,,,,Laredo,TX,Webb,956-236-5468,,Criminal Defense,11204 McPherson Rd Ste 100A,78045,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Joe Rubio Law firm,,,,Laredo,TX,Webb,956-712-2223,,Criminal Defense,1000 Washington St Ste 4,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
John Anthony Balli,,,,Laredo,TX,Webb,956-561-9040,,Immigration,1719 Santa Maria Avenue,78040,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
Juan Ramon Flores,,,,Laredo,TX,Webb,956-723-6008,,Criminal Defense,1016 Juarez,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Kazen, Meurer & Perez LLP",https://kmpattorneys.com/,,,Laredo,TX,Webb,956-712-1600,,Civil Litigation,PO Box 6237,78042,Laredo,3,2,2026-09-13,State Bar of Texas Member Directory; manual verified search
Kelly Beatrice Fitzgerald,,,,Laredo,TX,Webb,210-245-8341,,Criminal Defense,1609 Saldana Ave Unit 320,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Killam Companies,,,,Laredo,TX,Webb,,,Real Estate,PO Box 499,78042,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
Killam Development,,,,Laredo,TX,Webb,956-724-7141,,Estate Planning,4320 University Blvd.,78041,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
"Killam Oil Co., Ltd.",,,,Laredo,TX,Webb,956-724-7141,,Personal Injury,4320 University Blvd,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
LAW OFFICE OF DIANA NAVARRO,,,,Laredo,TX,Webb,956-725-4999,,Criminal Defense,6404 SPRINGFIELD AVE,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
LAW OFFICE OF JOHN R. SOLIS,,,,Laredo,TX,Webb,956-718-2300,,Personal Injury,2620 San Bernardo Ave,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
LAW OFFICE OF RICHARD J. GONZALEZ,,,,Laredo,TX,Webb,956-401-6011,,Criminal Defense,910 Logan Ave,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
LAW OFFICE OF RUBEN D. ARCE,,,,Laredo,TX,Webb,956-206-5056,,Employment Law,1016 Juarez Ave,78040,Laredo,3,1,2026-09-13,State Bar of Texas Member Directory
"LAW OFFICE OF SILVERIO MARTINEZ, PC",https://silveriomartinezlaw.com/,,,Laredo,TX,Webb,956-724-5047,info@smlawfirm.net,Criminal Defense,1414 Victoria St,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
LAW Office of OCTAVIO SALINAS II P.C.,,,,Laredo,TX,Webb,956-727-4942,,Criminal Defense,1116 Calle Del Norte,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Laura Lucila Link,,,,Laredo,TX,Webb,956-740-4432,,Estate Planning,308 Lake Powell Dr.,78041,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
"Laurel Hale Law, PLLC.",,,,Laredo,TX,Webb,956-420-0313,,Employment Law,"1603 Jacaman Bldg. 3, Suite 2",78041,Laredo,3,1,2026-09-13,State Bar of Texas Member Directory
"Law Office Of Russell J. Jordan, P.C.",http://russelljordanlaw.com/,,,Laredo,TX,Webb,956-791-9500,,Criminal Defense,1119 Houston St,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Office of Adrian Chapa III, PLLC",,,,Laredo,TX,Webb,956-723-5520,,Criminal Defense,1302 Washington St,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Adriana Arce-Flores,,,,Laredo,TX,Webb,956-723-6008,arcefloreslaw@gmail.com,Criminal Defense,1016 Juarez Ave.,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Office of Alfonso H Ornelas, Jr., P.C.",,,,Laredo,TX,Webb,956-712-4445,,Criminal Defense,401 E Hillside Rd Fl 2,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Alonzo Ramos, PLLC",,,,Laredo,TX,Webb,956-235-3598,,Criminal Defense,8660 SAN LORENZO DR BLDG 1,78045,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Anna L. Cavazos Ramirez,,,,Laredo,TX,Webb,956-286-6088,,Real Estate,303 Lake Como Rd.,78041,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Brenda Anderson PC,https://www.brendaandersonlaw.com/,,,Laredo,TX,Webb,956-307-3727,andersonatlaw@gmail.com,Criminal Defense,7718 McPherson Rd Ste 104 Ste F104,78045,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Carl M. Barto,https://www.carlbartobankruptcylaredo.com/,,,Laredo,TX,Webb,956-725-7500,,Bankruptcy,817 Guadalupe St,78040,Laredo,2,2,2026-09-13,State Bar of Texas Member Directory; manual verified search
Law Office of Christina Flores PLLC,,,,Laredo,TX,Webb,956-728-7474,,Criminal Defense,5517 McPherson Ste 15,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Daniella Barrera Martinez, PLLC",,,,Laredo,TX,Webb,956-736-3753,,General,2120 #200 Blaine St.,78043,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Eduardo A. Castillo, PLLC",,,,Laredo,TX,Webb,956-724-1503,,Criminal Defense,402 E Hillside Rd Ste 6,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Elisamar Soto,https://www.eslawoffice.com/,,,Laredo,TX,Webb,956-722-0800,esoto@eslawoffice.com,Criminal Defense,1501 Chihuahua St,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Ernest Garza,,,,Laredo,TX,Webb,956-724-1503,,General,1520 Victoria,78040,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Frank D. Barrera,,,,Laredo,TX,Webb,956-791-2388,,Estate Planning,1112 San Agustin Ave,78040,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Fred Trevino,,,,Laredo,TX,Webb,956-329-2888,,Criminal Defense,5601 San Dario Ave Ste 4B,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of J. Francisco Tamez, PLLC",,,,Laredo,TX,Webb,956-753-0003,,Personal Injury,7913 McPherson Rd Ste 103,78045,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Jonathan Garcia-Davalos,,,,Laredo,TX,Webb,956-795-4716,,Criminal Defense,6416 Polaris Dr,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Jorge L Trevino Jr.,,,,Laredo,TX,Webb,956-740-1946,,Criminal Defense,"5810 Santa Maria Ave, Suite 201",78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Jose L. Arce,,,,Laredo,TX,Webb,956-725-6641,,Criminal Defense,1101 Market St,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Joshua Davila, PLLC",,,,Laredo,TX,Webb,956-324-0552,,Criminal Defense,7019 W. Village Blvd. Ste 205,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Juan Abraham Paz-Serna, P.L.L.C.",,,,Laredo,TX,Webb,,,General,1708 Victoria St Ste 101,78040,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Juan J. Garcia Jr.,https://attorneyjuangarcia.com/,,,Laredo,TX,Webb,956-284-6638,,Criminal Defense,260 W Calton Rd,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Leticia L. Garcia,,,,Laredo,TX,Webb,956-724-1123,,Personal Injury,"719 Chihuahua Street, Suite 103",78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Marilu Cantu, PLLC",https://mcantulaw.com/,,,Laredo,TX,Webb,956-523-0523,,Estate Planning,1806 Matamoros St,78040,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Mary Capello,,,,Laredo,TX,Webb,956-436-3093,,Criminal Defense,115 Watson Lake Drive,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Office of Melissa Saldana, P.C.",,,,Laredo,TX,Webb,956-307-5449,,Estate Planning,809 Victoria Street,78040,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Nathan Henry Chu,,,,Laredo,TX,Webb,956-791-0499,,Criminal Defense,1705 E Del Mar Blvd Ste 115A,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Rene Carlo Benavides PLLC,https://rcbpllc.com/,,,Laredo,TX,Webb,956-452-1999,,Criminal Defense,6010 McPherson Rd Ste 150,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Rosaura,,,,Laredo,TX,Webb,956-726-6900,,Criminal Defense,1000 Washington Ste 2,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Sergio Lozano, PLLC",https://www.lozanofirm.com/,,,Laredo,TX,Webb,956-722-4357,sergio@lozanofirm.com,Criminal Defense,1010 Juarez Ave,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Offices Ernesto Cavazos, PLLC",,,,Laredo,TX,Webb,956-753-9333,,Criminal Defense,1411 San Dario Ave.,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Law Offices Of Donato D. Ramos P.L.L.C.,https://www.donatoramoslaw.com/,,,Laredo,TX,Webb,956-722-9909,,Personal Injury,10901 International Blvd Ste 100,78045,Laredo,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Offices Of Madeline Lopez Escoto, PL",,,,Laredo,TX,Webb,956-753-0003,,Criminal Defense,7913 McPherson Rd Ste 103,78045,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Offices Of Mario A. Castillo Jr., P.L.L.C.",,,,Laredo,TX,Webb,956-791-6634,,Criminal Defense,401 E Hillside Rd,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Offices of Gutierrez & Garza, PLLC",https://www.gutierrezgarzalaw.com/,,,Laredo,TX,Webb,956-508-6772,,Criminal Defense,1219 Victoria Street Suite 3,78040,Laredo,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Offices of Jose Luis Castillo, P.C.",,,,Laredo,TX,Webb,956-508-8000,,Criminal Defense,1810 San Bernardo Ave,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Law Offices of Joseph Monahan,https://www.monahanlaw.org/,,,Laredo,TX,Webb,956-729-8800,joseph@monahanlaw.org,Personal Injury,2344 Laguna Del Mar Ct Ste 205,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Offices of Juan F. Hernandez P.C.,,,,Laredo,TX,Webb,956-712-4919,,Criminal Defense,809 Victoria St Ste 201,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Offices of Oscar A. Vela, Jr, P.C., dba The Vela Firm",,,,Laredo,TX,Webb,956-568-0221,,Criminal Defense,6557 Metro Ct,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Offices of Rudy Santos Jr., L.L.C.",https://www.rudysantoslaw.com/,,,Laredo,TX,Webb,956-898-4053,,Personal Injury,"213 West Village Blvd., Suite 2",78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law ofc of Fernando A Sanchez, Jr",,,,Laredo,TX,Webb,956-722-0707,,Criminal Defense,401 E Hillside,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Law office of Emilio Davila, Jr.",,,,Laredo,TX,Webb,956-723-3639,,Criminal Defense,1112 San Agustin Ave,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Law offices of Freeman & Castillon,https://freemancastillon.com/,,,Laredo,TX,Webb,956-724-1445,,Real Estate,1202 E Del Mar Blvd Ste 1,78041,Laredo,2,2,2026-09-13,State Bar of Texas Member Directory; manual verified search
Leticia L. Martinez,,,,Laredo,TX,Webb,956-523-4332,,General,PO BOX 420576,78042,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Luis Antonio Figueroa,,,,Laredo,TX,Webb,956-724-2889,,Criminal Defense,1319 Convent Ave,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Manish Gianchandani,,,,Laredo,TX,Webb,956-606-5803,,Estate Planning,8511 McPherson 2nd Floor,78045,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
Marco Adrian Montemayor,,,,Laredo,TX,Webb,956-523-4044,,Criminal Defense,1110 Washington St Ste 301,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Margaret E. Rubio,,,,Laredo,TX,Webb,956-791-7319,,General,1110 Houston St.,78040,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Mario Aurelio Castillo,,,,Laredo,TX,Webb,,,General,401 E Hillside,78041,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Mario Guerra,,,,Laredo,TX,Webb,,,Criminal Defense,1110 Washington St Ste 102,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Mark Edward van Es,,,,Laredo,TX,Webb,,,General,1607 Corpus Christi St,78043,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
