law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
Christy Lynn Pennington,,,,,TX,Collin,,,Real Estate,,,Dallas-Fort Worth,2,1,2026-09-11,State Bar of Texas Member Directory
"Cinclair Law, PLLC",,,,,TX,Collin,214-683-0859,,Real Estate,,,Dallas-Fort Worth,2,1,2026-09-11,State Bar of Texas Member Directory
Civitas Capital Group,,,,,TX,Collin,214-572-2330,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Claire Teresa Huntsman,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Cody Rogers,,,,,TX,Collin,,,Estate Planning,,,Dallas-Fort Worth,2,1,2026-09-11,State Bar of Texas Member Directory
"Colantoni, Collins, Marren, Phillips & Tulk, LLP",,,,,TX,Collin,855-396-1220,,Workers' Compensation,,,Dallas-Fort Worth,5,1,2026-09-11,State Bar of Texas Member Directory
Connor Ruwe,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Cosmetic Physician Partners,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory; State Bar self-reported website
Courtney Tayler Potts,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Cristina Celina Cant Blinkiewicz,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Cristina Iliana Torres,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Cristina Raquel Silva,,,,,TX,Collin,,,Immigration,,,Dallas-Fort Worth,2,1,2026-09-11,State Bar of Texas Member Directory
Crystal Ann Prince Reeves,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Cydney Jeheida Archie,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Cynthia Jo Grant,,,,,TX,Collin,,,Employment Law,,,Dallas-Fort Worth,3,1,2026-09-11,State Bar of Texas Member Directory
Dana Ayagh,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Dana Erin Candelario,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Daniel Barber,,,,,TX,Collin,,,Criminal Defense,,,Dallas-Fort Worth,5,1,2026-09-11,State Bar of Texas Member Directory
Daniel Havala,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Daniel Joseph Rosenberg,,,,,TX,Collin,,,Real Estate,,,Dallas-Fort Worth,2,1,2026-09-11,State Bar of Texas Member Directory
Daniel M. Shusterman,,,,,TX,Collin,214-769-5119,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Daniel Neil Eckstein,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Danielle Candice Watson,,,,,TX,Collin,,,Personal Injury,,,Dallas-Fort Worth,5,1,2026-09-11,State Bar of Texas Member Directory
Daniiar Tashbekov,,,,,TX,Collin,361-288-5874,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Dariel Ramirez,,,,,TX,Collin,512-463-0120,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Darrin M. Berlof,,,,,TX,Collin,,,Criminal Defense,,,Dallas-Fort Worth,5,1,2026-09-11,State Bar of Texas Member Directory
Darryl R. Marsch,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Darya Seraj,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
David Bailey Martin,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
David Hamilton Hitt,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
David James Wilson,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
David Neal Schwartz,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
David S. Reese,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Dean H. Blythe,,,,,TX,Collin,210-602-0566,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Dean Thomas Wallace,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
"Debra K. Simpson, PLLC",,,,,TX,Collin,214-315-0480,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Demidchik Law Firm,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Dena Marie Rodrick,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Destiny Tatum,,,,,TX,Collin,,,Estate Planning,,,Dallas-Fort Worth,2,1,2026-09-11,State Bar of Texas Member Directory
Diana Yasmin Wood,,,,,TX,Collin,,,Personal Injury,,,Dallas-Fort Worth,5,1,2026-09-11,State Bar of Texas Member Directory
Diane Michelle Parker,,,,,TX,Collin,972-473-8672,,Criminal Defense,,,Dallas-Fort Worth,5,1,2026-09-11,State Bar of Texas Member Directory
Dianne Marie Mullins Pryor,,,,,TX,Collin,,,Employment Law,,,Dallas-Fort Worth,3,1,2026-09-11,State Bar of Texas Member Directory
Dimple Sehgal,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Dominick Enrico Chionchio,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Domitille Isabelle Laurence Braule,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Donna Marie Jones Anderson-Perry,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Donya Tartibi,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Dorene A. Kuffer,,,,,TX,Collin,505-225-6060,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Douglas W. Skemp,,,,,TX,Collin,,,Criminal Defense,,,Dallas-Fort Worth,5,1,2026-09-11,State Bar of Texas Member Directory
Duffley Law PLLC,https://duffleylaw.com/,,,,TX,Collin,832-843-1511,,Estate Planning,,,Dallas-Fort Worth,2,1,2026-09-11,State Bar of Texas Member Directory; State Bar self-reported website
East Goitom Berhane,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
"Edell, Shapiro & Finnan",,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Edriana Kimberly Jones,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Edward Estrada,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Edward L. Scherer,,,,,TX,Collin,832-689-1100,,Criminal Defense,,,Dallas-Fort Worth,5,1,2026-09-11,State Bar of Texas Member Directory
Effectual,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Efren Ordonez,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Eli Wonjung Oh,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Elisabeth Forsberg Whittemore,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Elise Nicole Howard,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Elisha Francesca Polk,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Elizabeth Ann Moroz Harper,,,,,TX,Collin,214-726-5419,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Elizabeth Ellington Kemp,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Elizabeth Ini Ufot,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Elizabeth K. Bradley,,,,,TX,Collin,610-348-9135,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Elizabeth M. Hennig,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Elizabeth-Anne Larsen,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Emanuel Sapalo,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Emery Ann Martinez,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Emily Diane Newhouse,,,,,TX,Collin,512-522-7688,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Emily Joy Dyer,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Emily Lauren Pratt,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Emily Schomburger Johnson,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
Eren Jennifer Tsai,,,,,TX,Collin,,,General,,,Dallas-Fort Worth,4,1,2026-09-11,State Bar of Texas Member Directory
