law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
Abigail Rebekah Brown,,,,Lubbock,TX,Lubbock,806-775-1127,,Criminal Defense,PO Box 10536,79408,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
Adam R. Pirtle,,,,Lubbock,TX,Lubbock,806-696-3601,,General,"1001 Main Street, Suite 502",79401,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
"Adkins Law Firm, PC",,,,Lubbock,TX,Lubbock,806-863-3066,,Personal Injury,3717 158th St,79423,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
Alan Burow,,,,Lubbock,TX,Lubbock,,,Criminal Defense,PO Box 10536,79408,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
Alicia Lenae McCullar,,,,Lubbock,TX,Lubbock,,,Civil Litigation,"1205 Texas Ave., Room 306",79401,Lubbock,3,1,2026-09-13,State Bar of Texas Member Directory
Allison Clayton Law Firm,https://www.allisonclaytonlaw.com/,,,Lubbock,TX,Lubbock,210-383-2077,,Criminal Defense,PO Box 64752,79464,Lubbock,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
Amber Miller PLLC,,,,Lubbock,TX,Lubbock,806-470-6086,,Workers' Compensation,10303 Indiana Ave Ste 400 PMB 168,79423,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
American Land Title,https://www.americanlandtexas.com/,,,Lubbock,TX,Lubbock,806-349-9784,,Real Estate,4601 66th St Ste B,79414,Lubbock,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Amicus Law Offices LLC,,,,Lubbock,TX,Lubbock,806-698-1122,,Estate Planning,7021 Kewanee Ave Unit 1101,79424,Lubbock,2,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Andrea R. Wolf,,,,Lubbock,TX,Lubbock,806-763-1204,,Real Estate,1216 Texas Ave,79401,Lubbock,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Angela Clark Williams,,,,Lubbock,TX,Lubbock,806-778-9850,,General,3826 134th St,79423,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
Anita E. Burgess,,,,Lubbock,TX,Lubbock,,,Employment Law,2208 N FM 400,79403,Lubbock,3,1,2026-09-13,State Bar of Texas Member Directory
Anne Morris Hazlewood,,,,Lubbock,TX,Lubbock,806-765-8536,,Criminal Defense,1107 Avenue K,79401,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
Ashley Nichole Ornelas,,,,Lubbock,TX,Lubbock,,,General,1001 Texas Avenue,79401,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
"Atwood, Malone, Turner, and Sabin",,,,Lubbock,TX,Lubbock,575-622-6221,,General,5109 82nd St Unit 7 PMB 205,79424,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
"Audie Reese Law, P.C.",https://www.audiereeselawfirm.com/,,,Lubbock,TX,Lubbock,806-747-5676,,Criminal Defense,1710 15th St,79401,Lubbock,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Baker Brown Thompson & Stevens, P.C.",https://www.southplainsprobatelaw.com/,,,Lubbock,TX,Lubbock,806-792-1014,,Estate Planning,5010 University Ave Ste 433,79413,Lubbock,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Barbara A. Bauernfeind,,,,Lubbock,TX,Lubbock,,,General,5006 120th Street,79424,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
Barbara Allison Clayton,https://www.allisonclaytonlaw.com/,,,Lubbock,TX,Lubbock,806-773-6889,,Criminal Defense,PO Box 64752,79464,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Barbara F. Lovett,,,,Lubbock,TX,Lubbock,806-763-1204,,Real Estate,1216 Texas Ave,79401,Lubbock,2,1,2026-09-13,State Bar of Texas Member Directory
Barbara J. Dickerson,https://www.barbaradickerson.com/,,,Lubbock,TX,Lubbock,806-785-8282,barbaradickersonlaw@gmail.com,General,PO Box 53925,79453,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
"Baynetta M. Jordan, P.C.",,,,Lubbock,TX,Lubbock,806-763-3661,,Personal Injury,3305 66th St Ste 3,79413,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
"Beck Law Firm, PLLC",https://www.becklawfirm.net/,,,Lubbock,TX,Lubbock,806-702-7909,,Estate Planning,4910 Lakeridge Drive,79424,Lubbock,2,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
Benchmark,,,,Lubbock,TX,Lubbock,806-798-6269,,Civil Litigation,8008 Slide Rd Ste 27,79424,Lubbock,3,1,2026-09-13,State Bar of Texas Member Directory
Benjamin Lee Linton,,,,Lubbock,TX,Lubbock,806-445-9814,,General,5520 154th Place,79424,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
"Bigbee & Curtis, LLP",https://bigbeecurtislaw.com/,,,Lubbock,TX,Lubbock,806-319-8520,,Civil Litigation,11010 Indiana Ave,79453,Lubbock,3,5,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Bill Wischkaemper,,,,Lubbock,TX,Lubbock,806-763-4568,,Criminal Defense,806 Main St,79401,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
Bill de Haas Attorney at Law,,,,Lubbock,TX,Lubbock,806-763-9265,,Criminal Defense,1114 Texas Ave,79401,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
Blackacre Commercial,,,,Lubbock,TX,Lubbock,806-438-7194,,Real Estate,4711 117th,79424,Lubbock,2,1,2026-09-13,State Bar of Texas Member Directory
"Boerner, Dennis & Franklin, PLLC",https://www.bdflawfirm.com/,,,Lubbock,TX,Lubbock,806-763-0044,dcdennis@bdflawfirm.com,Estate Planning,PO Box 1738,79408,Lubbock,2,5,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Bowers Law Office,https://www.bowerslawofficelbk.com/,,,Lubbock,TX,Lubbock,806-762-0863,,Personal Injury,PO Box 327,79408,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Brad J Davidson Law Firm, PC",https://braddavidsonfirm.com/,,,Lubbock,TX,Lubbock,806-412-6001,brad@braddavidsonfirm.com,Employment Law,12405 Quaker Ave Ste A,79424,Lubbock,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Bradley M Pettiet att at Law PC,,,,Lubbock,TX,Lubbock,806-747-3420,,Personal Injury,7103 82nd St,79424,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
"Brady & Hamilton, LLP",https://bhlawgroup.com/,,,Lubbock,TX,Lubbock,806-771-1850,takings@bhlawgroup.com,Civil Litigation,1602 13th St,79401,Lubbock,3,5,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Brandon Beck Law, PLLC",https://www.brandonbecklaw.com/,,,Lubbock,TX,Lubbock,806-590-1984,brandon@brandonbecklaw.com,Criminal Defense,3521 50th Street #1068,79413,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Brandon Kyle Bartee,,,,Lubbock,TX,Lubbock,,,Real Estate,4417 103rd,79424,Lubbock,2,1,2026-09-13,State Bar of Texas Member Directory
Brice Carter Brown,,,,Lubbock,TX,Lubbock,,,General,4411 98th Street Ste. 400,79424,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
Brummett & Brummett,,,,Lubbock,TX,Lubbock,806-544-3333,,Estate Planning,1718 Pontiac Ave,79416,Lubbock,2,1,2026-09-13,State Bar of Texas Member Directory
"Bustos Law Firm, P.C.",https://www.bustoslawfirm.com/,,,Lubbock,TX,Lubbock,806-780-3976,,Employment Law,5504 114th St,79424,Lubbock,3,5,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"CTHG&E, LLP",https://www.cthgelawfirm.com/,,,Lubbock,TX,Lubbock,806-744-3232,,General,9816 Slide Rd Ste 201,79424,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Carolyn F. Moore,,,,Lubbock,TX,Lubbock,,,Workers' Compensation,PO Box 959,79408,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
Carson Ogle,,,,Lubbock,TX,Lubbock,,,General,11010 Indiana Ave,79423,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
"Carter & Rader, Attorneys at Law",https://www.carterandrader.com/,,,Lubbock,TX,Lubbock,806-745-6100,,General,7606 University Ave Ste B5,79423,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Cecil G. Puryear,,,,Lubbock,TX,Lubbock,806-789-0131,,General,1211 114th St,79423,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
Chad Jones Law,https://chadjoneslaw.com/,,,Lubbock,TX,Lubbock,979-406-6844,,Employment Law,1902 50th St,79412,Lubbock,3,1,2026-09-13,State Bar of Texas Member Directory
Chad Weaver,,,,Lubbock,TX,Lubbock,,,Employment Law,105 N York Ave,79416,Lubbock,3,1,2026-09-13,State Bar of Texas Member Directory
Chandler Bond Seymore,,,,Lubbock,TX,Lubbock,,,General,810 Main St,79401,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
"Chapman Transactional Law, PLLC",,,,Lubbock,TX,Lubbock,806-535-3258,,Estate Planning,10303 Indiana Ave Ste 400,79423,Lubbock,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Chappell, Lanehart & Stangl, P.C.",https://lubbockcriminaldefense.com/,,,Lubbock,TX,Lubbock,806-765-7370,,Criminal Defense,1217 Avenue K,79401,Lubbock,5,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Charles S. Chambers,https://www.charleschamberslaw.com/,,,Lubbock,TX,Lubbock,806-763-9900,info@charleschamberslaw.com,Criminal Defense,915 Texas Ave,79401,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Charles Wood,,,,Lubbock,TX,Lubbock,,,General,4307 137th,79423,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
Chase Diethrich,https://texascriminaldefensegroup.com/,,,Lubbock,TX,Lubbock,806-542-3513,,General,1001 Texas Ave,79401,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Cindy G Hill Atty At Law,,,,Lubbock,TX,Lubbock,806-747-3073,,Estate Planning,1001 Main St Ste 703,79401,Lubbock,2,1,2026-09-13,State Bar of Texas Member Directory
"Clinton W Cook, Attorney at Law",https://www.clintonwcook.com/,,,Lubbock,TX,Lubbock,806-798-5797,,Personal Injury,PO Box 53116,79453,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Cofer & Connelly, PLLC",https://www.coferconnelly.com/,,,Lubbock,TX,Lubbock,512-200-3801,,Criminal Defense,2301 Broadway Ste 200,79401,Lubbock,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
Coleman Webster Johnson,,,,Lubbock,TX,Lubbock,480-343-0114,,General,"1508 Knoxville Ave., Suite 305",79409,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
Craig Terrill Hale & Grantham LLP,https://www.cthgelawfirm.com/,,,Lubbock,TX,Lubbock,806-744-3232,,Personal Injury,9816 Slide Rd Ste 201,79424,Lubbock,5,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Craig, Terrill, Hamm, Grossman & Erwin, LLP",https://www.cthgelawfirm.com/gary-bellair/,,,Lubbock,TX,Lubbock,806-744-3232,garyb@cthgelawfirm.com,Personal Injury,9816 Slide Rd Ste 201,79424,Lubbock,5,9,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Crenshaw, Dupree & Milam, LLP",https://www.cdmlaw.com/,,,Lubbock,TX,Lubbock,806-762-5281,attorney@cdmlaw.com,Personal Injury,PO Box 64479,79464,Lubbock,5,12,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Cynthia Ann Burnett Kirk,,,,Lubbock,TX,Lubbock,806-781-4313,,General,4419 103rd Street,79424,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
DFPS,,,,Lubbock,TX,Lubbock,806-742-9171,,General,1622 10th St,79401,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
Damon Richards Law Offices,,,,Lubbock,TX,Lubbock,806-744-1100,,Personal Injury,3901 84th St,79423,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
Daniel J. Warrick,,,,Lubbock,TX,Lubbock,806-762-6626,,Criminal Defense,PO Box 225,79408,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
Danielle Scott Vanderpool,,,,Lubbock,TX,Lubbock,806-775-1159,,General,PO Box 10536,79408,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
Darryl Wade Jackson,,,,Lubbock,TX,Lubbock,,,General,PO Box 94508,79493,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
Dauphinot Law Firm,,,,Lubbock,TX,Lubbock,,,General,"3201 West Loop 289, Apt.199",79407,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
David Eaton Wright,,,,Lubbock,TX,Lubbock,,,General,4910 Lakeridge Dr,79424,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
David Garrett Glasheen,https://gvilaw.com/,,,Lubbock,TX,Lubbock,806-776-1358,,General,1302 Texas Ave,79401,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
David Timothy Lanehart,https://www.davidlanehart.com/,,,Lubbock,TX,Lubbock,806-438-3966,,Personal Injury,PO Box 1588,79408,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
David Wayne Cotton,,,,Lubbock,TX,Lubbock,325-207-8556,,Estate Planning,"11430 Quaker Avenue, Suite 250, PMB 162",79424,Lubbock,2,1,2026-09-13,State Bar of Texas Member Directory
Davis W. Smith,,,,Lubbock,TX,Lubbock,806-744-4477,,General,1220 Avenue K,79401,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
"Davis W. Smith, P.C.",https://www.gorillalawfirm.com/,,,Lubbock,TX,Lubbock,806-744-4477,,Personal Injury,1220 Avenue K Ste 101,79401,Lubbock,5,2,2026-09-13,State Bar of Texas Member Directory; manual verified search
Deborah J Penner PC,,,,Lubbock,TX,Lubbock,806-794-7163,,Estate Planning,PO Box 65166,79464,Lubbock,2,1,2026-09-13,State Bar of Texas Member Directory
Dellinda Ebeling,,,,Lubbock,TX,Lubbock,806-748-7522,,Estate Planning,PO Box 53871,79453,Lubbock,2,1,2026-09-13,State Bar of Texas Member Directory
Dennis Reeves Law,https://www.dennisreeveslaw.com/,,,Lubbock,TX,Lubbock,806-470-0114,dennisreeveslaw@gmail.com,Criminal Defense,915 Texas Ave,79401,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Dewey D. Britt,,,,Lubbock,TX,Lubbock,806-790-6651,,General,3814 59th Street,79413,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
Dick Baker Attorney,,,,Lubbock,TX,Lubbock,806-441-1916,,Criminal Defense,5711 62nd St,79424,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
"Drennan, Langdon & Fidel LLP",,,,Lubbock,TX,Lubbock,806-853-8338,,Personal Injury,1001 Main St Ste 706,79401,Lubbock,5,3,2026-09-13,State Bar of Texas Member Directory
"Duffy Law Firm, P.C.",https://www.christinalwoodslaw.com/,,,Lubbock,TX,Lubbock,806-712-2080,,Criminal Defense,1604 Avenue M Ste 1,79401,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Dunham and Jones,https://www.dunhamlaw.com/,,,Lubbock,TX,Lubbock,806-999-9999,,Criminal Defense,1500 Broadway Ste 205,79401,Lubbock,5,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Dustin Brian Benham,,,,Lubbock,TX,Lubbock,806-742-3990,,General,1802 Hartford Ave.,79409,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
"Eckman Law Firm, PLLC",https://www.eckmanlawfirm.com/,,,Lubbock,TX,Lubbock,432-279-1506,,Criminal Defense,1001 Main St Ste 801,79401,Lubbock,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
Edmund G. Zafrani,,,,Lubbock,TX,Lubbock,806-777-6249,,General,5014 Gary Ave Unit 93551,79493,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
Edward Lee Self,,,,Lubbock,TX,Lubbock,806-601-7558,,General,none,79415,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
Elizabeth S. Huffman,https://huffmanbankruptcylubbock.com/,,,Lubbock,TX,Lubbock,806-762-2744,huffmanlaw@sbcglobal.net,Bankruptcy,1706 14th St,79401,Lubbock,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Erica Marie Soto,,,,Lubbock,TX,Lubbock,,,General,904 Broadway,79401,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
"Fadduol, Cluff, Hardy & Conaway, P.C.",https://fchclaw.com/,,,Lubbock,TX,Lubbock,806-763-9377,,Personal Injury,1115 Broadway,79401,Lubbock,5,5,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Farley Law, PLLC.",,,,Lubbock,TX,Lubbock,806-747-2856,,General,2313 Broadway,79401,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
Field Manning Stone Aycock P.C.,https://www.lubbocklawfirm.com/,,,Lubbock,TX,Lubbock,806-792-0810,,Civil Litigation,2112 Indiana Ave,79410,Lubbock,3,16,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Fouts Law Firm,,,,Lubbock,TX,Lubbock,806-741-0373,,Estate Planning,907 Texas Ave,79401,Lubbock,2,1,2026-09-13,State Bar of Texas Member Directory
"Gamboa Law, PLLC",,,,Lubbock,TX,Lubbock,806-589-5903,,Criminal Defense,1500 Broadway Ste 1254,79401,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Garret Christopher Greak,,,,Lubbock,TX,Lubbock,,,Civil Litigation,8008 Slide Rd Ste 30,79424,Lubbock,3,1,2026-09-13,State Bar of Texas Member Directory
Garrett R. Oates,,,,Lubbock,TX,Lubbock,806-796-7300,,Criminal Defense,5010 University Ave Ste 500,79413,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Gary Raymond Speer,,,,Lubbock,TX,Lubbock,,,Personal Injury,7309 28th Street,79407,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
"Geary Law, PC",https://www.geary.law/,,,Lubbock,TX,Lubbock,806-698-7050,,Personal Injury,601 Broadway,79401,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Gibson & Sheen, PLLC",https://wtxlawyers.com/,,,Lubbock,TX,Lubbock,806-696-3302,info@wtxlawyers.com,Personal Injury,13914 Indiana Ave Ste 100,79423,Lubbock,5,5,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Gibson Firm,https://www.gibsonfirm.com/,,,Lubbock,TX,Lubbock,806-763-2020,,Personal Injury,PO Box 2218,79408,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Glasheen, Valles & Inderman, LLP",https://gvilaw.com/,,,Lubbock,TX,Lubbock,806-741-0284,,Personal Injury,1302 Texas Ave,79401,Lubbock,5,8,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Greak, Shooter & Uryasz, P.C.",,,,Lubbock,TX,Lubbock,806-783-0081,,Estate Planning,8008 Slide Rd Ste 30,79424,Lubbock,2,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Green Law, PLLC",https://greenlawtexas.com/,,,Lubbock,TX,Lubbock,806-747-3420,,Personal Injury,7103 82nd St,79424,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Gregory Alan Nicklas,,,,Lubbock,TX,Lubbock,817-676-2448,,General,3422 54th St,79413,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
Guy Leason Hawkins,,,,Lubbock,TX,Lubbock,806-762-5289,,General,PO Box 2664,79408,Lubbock,4,1,2026-09-13,State Bar of Texas Member Directory
"HUDMAN LAW, PLLC",,,,Lubbock,TX,Lubbock,806-701-5127,,Criminal Defense,1112 Texas Ave,79401,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
Haley Hickey,,,,Lubbock,TX,Lubbock,806-412-5133,,Criminal Defense,1402 Texas Ave,79401,Lubbock,5,1,2026-09-13,State Bar of Texas Member Directory
