law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
Sarah Seidel Brieden,,,,,TX,Brazos,,,Real Estate,,,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
Stephine Moore Lacey,,,,,TX,Brazos,703-727-0029,,General,,,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Ted J. Hajovsky,,,,,TX,Brazos,,,General,,,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
The Anti-Discrimination Attorney PLLC,https://www.antidiscriminationattorney.com/,,,,TX,Brazos,,,Employment Law,,,College Station-Bryan,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
William D. Ballard,,,,,TX,Brazos,,,General,,,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
not practicing,,,,,TX,Brazos,,,General,,,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Abigail McKinnon Goodman,,,,Bryan,TX,Brazos,979-361-4320,,General,300 E 26th St Ste 310,77803,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Albert Navarro,https://www.anavarrolawfirm.com/,,,Bryan,TX,Brazos,979-219-4929,anavarrolawfirm@gmail.com,Estate Planning,201 N Main St,77803,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; Justia
Andrew Fredrick Wipke,,,,Bryan,TX,Brazos,979-361-4102,,General,200 S Texas Ave Ste 327,77803,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Attorney Gen Office Child Support Div,,,,Bryan,TX,Brazos,979-209-2044,,General,4001 E. 29th St. Suite102,77802,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
"Banks & Banks Attorneys at Law, P.C.",https://www.bankslawyers.com/,,,Bryan,TX,Brazos,979-822-8533,mary@bankslawyers.com,Criminal Defense,500 E 29th St,77803,College Station-Bryan,5,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Barton Law Firm,,,,Bryan,TX,Brazos,979-777-4336,,Personal Injury,201 N. Main Street,77803,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
Blake Andrew Sawyer,,,,Bryan,TX,Brazos,,,General,3740 Copperfield Dr Ste 101,77802,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
BlueForge Alliance,,,,Bryan,TX,Brazos,,,General,3891 South Traditions Drive,77807,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Brad K. Cune Attorney at Law,,,,Bryan,TX,Brazos,979-492-9633,,Criminal Defense,PO Box 5171,77805,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
"Brian C. Gutierrez, Attorney at Law, PLLC",https://gutierrez-law.com/,,,Bryan,TX,Brazos,979-823-5555,,Personal Injury,318 N Bryan Ave,77803,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Bruchez & Goss, P.C.",https://www.bruchez.com/,,,Bryan,TX,Brazos,979-268-4343,,Estate Planning,3740 Copperfield Dr Ste 200,77802,College Station-Bryan,2,9,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
Bruno A. Shimek,,,,Bryan,TX,Brazos,979-823-3327,,Criminal Defense,218 N Main St,77803,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
"Bryan Research & Engineering, LLC",,,,Bryan,TX,Brazos,979-776-5220,,Real Estate,PO Box 4747,77805,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
C. E. Borman & Associates,https://ceborman.com/,,,Bryan,TX,Brazos,979-846-4090,,Bankruptcy,1733 Briarcrest Dr Ste 102,77802,College Station-Bryan,2,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Christopher J. Smitherman,,,,Bryan,TX,Brazos,979-731-8700,,Estate Planning,2005 Cassandra Court,77807,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
Cody Dwight Kerns,,,,Bryan,TX,Brazos,,,Estate Planning,6878 McCrae Ln,77808,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
Dana Nadine Overstreet,,,,Bryan,TX,Brazos,,,General,Office of the Attorney General 4001 E 29TH ST STE 102,77802,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Daniel Stark L.L.P.,https://www.danielstark.com/,,,Bryan,TX,Brazos,979-846-8686,info@danielstark.com,Personal Injury,PO Box 1153,77806,College Station-Bryan,5,12,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
David Lee Irick,,,,Bryan,TX,Brazos,817-219-2145,,General,7056 Harbert Road,77808,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Davis & Davis,https://davisdavislaw.com/,,,Bryan,TX,Brazos,979-776-9551,fdavis@davisdavislaw.com,Personal Injury,PO Box 3610,77805,College Station-Bryan,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
Diana D Perez Esq. Dunham and Jones Attorneys at Law P.C.,https://www.dunhamlaw.com/,,,Bryan,TX,Brazos,979-333-3333,,Criminal Defense,3000 Briarcrest Dr Ste 101,77802,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Dyson Law, PLLC",,,,Bryan,TX,Brazos,979-774-6193,,Civil Litigation,3131 E 29th St Ste B,77802,College Station-Bryan,3,1,2026-09-13,State Bar of Texas Member Directory
Flanigan Law Firm,https://www.flaniganlawfirm.com/,,,Bryan,TX,Brazos,979-822-2746,,Criminal Defense,"P.O. Box 482 207 North Main Street, Suite C",77806,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Frank G. Anderson,,,,Bryan,TX,Brazos,713-502-5224,,General,3448 MAHOGANY DR,77807,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Gary Ray George,,,,Bryan,TX,Brazos,432-238-1384,,Personal Injury,4229 Villaggio Court,77802,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
Gloria Jean Kologinczak,,,,Bryan,TX,Brazos,979-317-8930,,Criminal Defense,11054 S Fm 2038,77808,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
Gonzalez Law Firm,,,,Bryan,TX,Brazos,,,Real Estate,2117 S College Ave,77801,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
Granberry Law,,,,Bryan,TX,Brazos,979-229-7150,,Criminal Defense,7262 Gemstone Drive,77808,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Hernandez Law Firm PC,,,,Bryan,TX,Brazos,979-822-6100,,Criminal Defense,3091 University dr east,77802,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
"Holt & Hutchins, PLLC",https://www.holthutchins.com/,,,Bryan,TX,Brazos,979-213-4761,,Civil Litigation,100 N Parker Ave Ste 112,77803,College Station-Bryan,3,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
I. Richard Price Attorney at Law,,,,Bryan,TX,Brazos,979-446-5881,,Criminal Defense,PO Box 5405,77805,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
Imbrie Law Firm,https://www.imbrielawfirm.com/,,,Bryan,TX,Brazos,979-696-6025,imbrie@imbriefamilylaw.com,General,200 S Main St Ste 203,77803,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"J. Fred Bayliss, PC",,,,Bryan,TX,Brazos,979-693-8361,,Estate Planning,3000 Briarcrest Dr Ste 302,77802,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
JD4 Law,https://jd4law.com/,,,Bryan,TX,Brazos,979-575-1855,,Personal Injury,201 N Main St,77803,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
James W. Locke,,,,Bryan,TX,Brazos,979-260-9911,,Estate Planning,4444 Carter Creek Pkwy Ste 208,77802,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
"James, Reynolds, Ask & Kleinschmidt",https://www.jamesandreynolds.com/,,,Bryan,TX,Brazos,979-846-1934,,Criminal Defense,100 N Parker Ave # 114 Ste 114,77803,College Station-Bryan,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
"James, Reynolds, Spiegelhauer & Ask",https://www.jamesandreynolds.com/,,,Bryan,TX,Brazos,979-846-1934,,Criminal Defense,1716 Briarcrest Dr Ste 505,77802,College Station-Bryan,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
"Jerry L. Gribble II, Attorney at Law",,,,Bryan,TX,Brazos,979-823-5101,,Criminal Defense,218 N Main St,77803,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
"Jerry stovall law, PLlC",,,,Bryan,TX,Brazos,225-324-6830,,Employment Law,6899 Harbert Rd,77808,College Station-Bryan,3,1,2026-09-13,State Bar of Texas Member Directory
Joan V. Schweppe,,,,Bryan,TX,Brazos,713-553-8167,,General,Not applicable,77802,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
John M. Delaney,,,,Bryan,TX,Brazos,979-219-1100,,General,None,77801,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
John Patrick O'Neill,,,,Bryan,TX,Brazos,713-870-6086,,Criminal Defense,801 Dellwood St Ste 133,77802,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
Jonathan E. Miller,,,,Bryan,TX,Brazos,979-260-9911,,Civil Litigation,4444 Carter Creek Pkwy Ste 208,77802,College Station-Bryan,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Julie May Young, Attorney at Law",,,,Bryan,TX,Brazos,979-820-8205,,Personal Injury,1716 Briarcrest Dr Ste 300,77802,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
Kenneth D. Rhodes,https://www.rhodes-humble.com/,,,Bryan,TX,Brazos,979-314-0150,,Personal Injury,1716 Briarcrest Dr Ste 600,77802,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Kent Moore Cabinets, Ltd",,,,Bryan,TX,Brazos,979-492-3066,,Real Estate,501 Industrial Blvd,77803,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
Kyle A. Davis,https://lawyerkyledavis.com/,,,Bryan,TX,Brazos,979-779-1713,,Criminal Defense,PO Box 471,77806,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Larry A Catlin Attorney at Law,,,,Bryan,TX,Brazos,979-821-2110,,General,1509 E 31st St,77802,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Larry Gene Holt,,,,Bryan,TX,Brazos,979-846-2591,,Estate Planning,1707 Broadmoor Dr Ste 103,77802,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Brian Turner,,,,Bryan,TX,Brazos,979-583-9200,,Civil Litigation,308 N Washington Ave,77803,College Station-Bryan,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Clint F. Sare,https://www.sarelaw.com/,,,Bryan,TX,Brazos,979-822-1505,web@sarelaw.com,General,PO Box 1694,77806,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Craig M. Greaves,https://www.greaveslaw.com/,,,Bryan,TX,Brazos,979-779-9388,,Criminal Defense,708 S Bryan Ave,77803,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Fred A. Medina PLLC,,,,Bryan,TX,Brazos,979-985-5679,,Criminal Defense,216 N Bryan Ave Ste 110,77803,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Jay Granberry,https://www.granberrylaw.com/,,,Bryan,TX,Brazos,979-704-5210,,Criminal Defense,409 E 26th St,77803,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Patrick K Gendron,,,,Bryan,TX,Brazos,979-775-9500,,Criminal Defense,PO Box 6561,77805,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Shane Phelps,https://www.shanephelpslaw.com/,,,Bryan,TX,Brazos,979-775-4100,intake@shanephelpslaw.com,Criminal Defense,400 N Washington Ave,77803,College Station-Bryan,5,6,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Stuart F. Lewis,,,,Bryan,TX,Brazos,979-776-4889,,Personal Injury,1722 Broadmoor Dr Ste 114,77802,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
Law Offices of Joseph H. Nance,,,,Bryan,TX,Brazos,,,Criminal Defense,PO Box 5577,77805,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
Law Offices of Zhengyi Wu PC,,,,Bryan,TX,Brazos,979-775-8980,,Immigration,PO Box 1103,77806,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
Lonestar Legal Aid,https://www.lonestarlegal.org/,,,Bryan,TX,Brazos,979-775-5050,,General,1714 East 29th Street,77802,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Mancuso Law Firm, PLLC",https://mancusolawfirm.com/,,,Bryan,TX,Brazos,713-835-4018,,Criminal Defense,PO Box 3034,77805,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Marca Theresa Ewers, PC DBA TX Ag Law",https://www.txaglaw.com/,,,Bryan,TX,Brazos,979-821-2110,,General,409 E. 26th Street,77803,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Maritza Christina Menjivar,,,,Bryan,TX,Brazos,,,General,1714 E 29TH ST,77802,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Maritza Sifuentez-Chavarria Law,,,,Bryan,TX,Brazos,979-476-8081,,Criminal Defense,3131 E 29th St Ste F,77802,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
Mark Alan Prihoda,,,,Bryan,TX,Brazos,979-777-6448,,Estate Planning,4308 Nagle St,77801,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
Martinez Law Texas PLLC,https://www.martinezlawtexas.com/,,,Bryan,TX,Brazos,979-985-5515,,General,409 E 26th St,77803,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Mary Ann Blake,,,,Bryan,TX,Brazos,979-229-8979,,Real Estate,2509 River Forest Drive,77802,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
"Matt Doss Law Firm, PLLC",,,,Bryan,TX,Brazos,979-776-1325,,Personal Injury,3131 E 29th St Ste D200,77802,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"McCreary, Veselka, Bragg & Allen PC",,,,Bryan,TX,Brazos,979-775-1888,,Real Estate,4151 County Park Ct,77802,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
Meece & Associates,http://www.meecelaw.com/,,,Bryan,TX,Brazos,979-846-9608,,Criminal Defense,1716 Briarcrest Dr Ste 506,77802,College Station-Bryan,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Melvin Law Group PLLC,,,,Bryan,TX,Brazos,512-293-3023,,Immigration,3110 Broadmoor Dr,77802,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Michele P. Esparza, Attorney at Law",,,,Bryan,TX,Brazos,,,Criminal Defense,4028 Austin's Estates,77808,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
"Nicole Miller Law, PLLC",https://nicolemillerlaw.com/,,,Bryan,TX,Brazos,469-718-9922,info@nicolemillerlaw.com,General,4604 Park Hollow Cir,77802,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"P. T. Conroy, PLLC",,,,Bryan,TX,Brazos,210-602-0645,,Bankruptcy,801 Dellwood St. STE 100 PMB 256,77802,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
Paula Esther Silva,,,,Bryan,TX,Brazos,979-775-1780,,General,"307 South Main, Ste 100",77803,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
"Payne, Malechek, Scherr, Campbell & Moor",https://www.txonecall.com/,,,Bryan,TX,Brazos,979-776-9800,,Real Estate,3850 Corporate Center Dr,77802,College Station-Bryan,2,4,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; Justia
"Ray Thomas, Attorney at Law",https://www.ray-thomas.com/,,,Bryan,TX,Brazos,979-485-5955,,Criminal Defense,308 N Washington Ave,77803,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Rebecca Lynn St.Clair,,,,Bryan,TX,Brazos,,,General,300 E 26th St,77803,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Ricky Powell,,,,Bryan,TX,Brazos,,,General,5913 Knightsbridge Ln,77802,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Robert Drew Stanberry,,,,Bryan,TX,Brazos,979-255-3386,,Estate Planning,2423 Blinn Blvd,77802,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
"Robert W. Carlson, Attorney at Law, P.C.",https://robertcarlsonlaw.com/,,,Bryan,TX,Brazos,781-239-3500,rcarlson@robertcarlsonlaw.com,Estate Planning,5051 Mooney Falls Dr,77802,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Robert W. Vetter,,,,Bryan,TX,Brazos,979-676-3966,,Criminal Defense,300 E 26th St Ste 3200,77803,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
Robertson Neal Attorney at Law,,,,Bryan,TX,Brazos,979-821-2110,,General,409 E 26th St,77803,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
"Rodgers, Miller & Rodriguez, P.C.",https://www.rodgersmiller.com/,,,Bryan,TX,Brazos,979-260-9911,rodgers@rodgersmiller.com,Personal Injury,4444 Carter Creek Pkwy Ste 208,77802,College Station-Bryan,5,4,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Rodriguez & Gimbert, PLLC",https://www.bryanlawyer.com/,,,Bryan,TX,Brazos,979-823-3000,frontdesk@rglawyer.com,Criminal Defense,308 E 27th St,77803,College Station-Bryan,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
Rodriguez Law Group PLLC,https://www.philiprodlaw.com/,,,Bryan,TX,Brazos,979-227-2225,,Personal Injury,500 E William J Bryan Pkwy Suite 202,77803,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Sarah Wilkinson Law PLLC,https://www.sarahwilkinsonlaw.com/,,,Bryan,TX,Brazos,979-201-5445,info@sarahwilkinsonlaw.com,Criminal Defense,PO Box 34,77806,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Searcy & Gandy PC,https://searcy-gandy.com/,,,Bryan,TX,Brazos,979-774-4300,,General,1737 Briarcrest Dr Ste 20,77802,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Spiegelhauer Law, PLLC",https://spiegllegal.com/,,,Bryan,TX,Brazos,979-450-7250,jake@spiegllegal.com,Criminal Defense,111 E 27th St Ste 302,77803,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Stephanie Holm Younis,,,,Bryan,TX,Brazos,,,General,300 E 26th St Ste 310,77803,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Steven A. Milburn,,,,Bryan,TX,Brazos,979-775-6363,,General,109 W Villa Maria Rd,77801,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Texas A&M Engineering Experiment Station,,,,Bryan,TX,Brazos,,,General,"1111 Rellis Parkway, Suite 4430",77807,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
The Bass Law Firm PLLC,,,,Bryan,TX,Brazos,713-589-5679,,Civil Litigation,6164 Fm 1179,77808,College Station-Bryan,3,1,2026-09-13,State Bar of Texas Member Directory
"The Carlson Law Firm, P.C.",https://www.carlsonattorneys.com/,,,Bryan,TX,Brazos,979-260-5688,,Personal Injury,1121 Briarcrest Dr Ste 200,77802,College Station-Bryan,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
The Dillard Law Firm,,,,Bryan,TX,Brazos,979-775-3910,,Personal Injury,PO Box 5450,77805,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
The Doyle Law Firm,,,,Bryan,TX,Brazos,979-731-1900,,Real Estate,3800 Cross Park Dr,77802,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
The Law Office of Mark R. Maltsberger,http://mmaltsberger.com/,,,Bryan,TX,Brazos,979-691-7168,info@mmaltsberger.com,Criminal Defense,216 N Bryan Ave Ste 110,77803,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"The Law Office of Rod Mitchell, PLLC",https://www.attorneyrodmitchell.com/,,,Bryan,TX,Brazos,979-255-4734,rmitchell@attorneyrodmitchell.com,Estate Planning,318 N Bryan Avenue,77803,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
The Law Office of Todd K. Thompson,,,,Bryan,TX,Brazos,502-645-8643,,Criminal Defense,4335 Vintage Hills Dr,77808,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
"Travis Funkhouser, PC",https://www.funkhouserlegal.com/,,,Bryan,TX,Brazos,979-822-4766,howdy@funkhouserlegal.com,Criminal Defense,404-B E. 27th St.,77803,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Varvel Law Firm PLLC,,,,Bryan,TX,Brazos,979-324-8050,,General,201 N Main St,77803,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Wayne Allen Hayenga,,,,Bryan,TX,Brazos,979-846-2871,,Estate Planning,4103 Tanglewood Dr,77802,College Station-Bryan,2,1,2026-09-13,State Bar of Texas Member Directory
Wayne Bailey Attorney,,,,Bryan,TX,Brazos,512-626-5682,,General,720 Edgewood Dr,77802,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
Wendy Anne Wood,,,,Bryan,TX,Brazos,,,General,10884 Jackrabbit Ln,77808,College Station-Bryan,4,1,2026-09-13,State Bar of Texas Member Directory
William F. Carter,,,,Bryan,TX,Brazos,979-204-1449,,Criminal Defense,201 N Main St,77803,College Station-Bryan,5,1,2026-09-13,State Bar of Texas Member Directory
